item_name,item_type,storage_location,days_since_purchase,sisa_hari,label
Lemon,Citric Fruit,Outside,9,-2.0,Expired
Anggur,Buah Sedang,Chiller,4,3.0,Soon
Nanas,Tropical Fruit,Freezer,13,17.0,Fresh
Cabai Rawit,Chili Pepper,Freezer,34,26.0,Fresh
Paprika,Chili Pepper,Freezer,36,24.0,Fresh
Melon,Tropical Fruit,Outside,4,1.0,Soon
Alpukat,Tropical Fruit,Chiller,7,0.0,Expired
Anggur,,,1,2.0,Soon
Kol,Leafy Vegetable,Freezer,34,-4.0,
Stroberi,Berry,,,,Fresh
Singkong,,,3,0.0,Expired
Bawang Putih,Root Veg,Chiller,28,62.0,Fresh
Raspberry,Berry,Freezer,14,7.0,Fresh
Bawang Merah,Root Vegetable,Refrigerator,42,18.0,Fresh
Pakcoy,Leafy Veg,Chiller,1,4.0,Fresh
Tomat,Tropical Fruit,Chiller,0,14.0,Fresh
Jeruk Bali,Citric Fruit,Outside,3,11.0,Fresh
Pisang,tropical fruit,Chiller,1,4.0,Fresh
Raspberry,Berry,Outside,1,1.0,Soon
Pepaya,Tropical Fruit,outside,5,-1.0,Expired
Cabai Rawit,chili pepper,Outside,1 hari,3.0,Soon
Tomat,TROPICAL,Chiller,12,2.0,Soon
Tomat,Tropis,Outside,2,3.0,Hampir
Kunyit,Root Vegetable,Chiller,1,29.0,
 Seledri,Leafy Vegetable,,1,,Soon
Kunyit,Sayur Akar,Freezer,,,FRESH
Cabai Merah,Chili Pepper,Chiller,9,5.0,Fresh
Kunyit,Root Vegetable,Chiller,36,-6.0,basi
Kiwi,temperat,Outside,4,1.0,Soon
Selada,Leafy Vegetable,Chiller,4,3.0,Soon
Bawang Putih,Root Vegetable,Beku,3,177.0,Fresh
seledri,Leafy Vegetable,Chiller,3,4.0,Fresh
Bayam,Leafy Vegetable,Freezer,,4.0,Fresh
Lemon,Citric Fruit,Chiller,19,2.0,Soon
Kol,Leafy Vegetable,Chiller,3,11.0,Fresh
Pakcoy,Sayur Daun,Chiller,-5,3.0,Soon
Apel,Temperate,Outside,9,-2.0,Expired
Alpukat,Tropical Fruit,Room Temp,3 hari,0.0,Expired
Jeruk,Citric Fruit,Freezer,28,32.0,Fresh
Brokoli,Leafy Vegetable,Chiller,9,1.0,Soon
Jeruk,Citric Fruit,Outside,5,2.0,Soon
Bawang Merah,Root Vegetable,Chiller,10,50.0,Fresh
Sawi,Leafy Vegetable,Freezer,16,14.0,Fresh
Melon,,Freezer,22,,Fresh
Kiwi,Temperate Fruit,Freezer,65,-5.0,Expired
Pakcoy,Daun-daunan,Chiller,4,1.0,Soon
Paprika,Chili Pepper,beku,34,26.0,Segar
Kangkung,Leafy Vegetable,Chiller,-1,0.0,Expired
Cabai Rawit,Chili Pepper,Chiller,9,-999.0,Soon
Kangkung,Leafy Vegetable,Outside,0,1.0,Soon
Wortel,Root Vegetable,Outside,2,3.0,Soon
Singkong,Root Vegetable,Freezer,11,19.0,Fresh
Kunyit,Root Vegetable,Freezer,24,66.0,FRESH
Brokoli,Leafy Vegetable,OUTSIDE,0,2.0,Soon
Mangga,Tropical Fruit,Freezer,38,,Expired
Bayam,Leafy Vegetable,outside,0,1.0,Soon
Pakcoy,LEAFY VEGETABLE,Freezer,11,10.0,Fresh
Stroberi,Berry,Chiller,6 hari,-1.0,
Mangga ,Tropical Fruit,Freezer,20,10.0,Fresh
Anggur,Temperate Fruit,Freezer,,19.0,Fresh
Nanas,Tropical Fruit,Chiller,3,4.0,Fresh
Pepaya,Tropical Fruit,,3,1.0,Soon
Kangkung,Sayur Daun,Freezer,1,29.0,fresh
Nanas,Tropical Fruit,Outside,1,4.0,Fresh
Tomat,Tropical Fruit,Outside,1,4.0,Fresh
Jeruk Nipis,Citric Fruit,Outside,,5.0,Fresh
Ubi Jalar,Root Vegetable,,6,8.0,Fresh
Alpukat,Tropical Fruit,Freezer,3,27.0,Fresh
Anggur,Temperate Fruit,Chiller,2 hari,5.0,Fresh
Wortel,Root Vegetable,Chiller,12,9.0,Fresh
Mangga,,,5,25.0,Fresh
Kangkung,Leafy Vegetable,Freezer,32,-2.0,Expired
Sawi,,Chiller,5,0.0,Expired
Selada ,Leafy Vegetable,Freezer,2,28.0,Fresh
Stroberi,Berries,Freezer,,-2.0,Expired
Bayam,Leafy Vegetable,Chiller,4,1.0,Soon
Jeruk Nipis,Citric Fruit,Outside,9,-2.0,Expired
Bayam,Leafy Vegetable,Chiller,2,3.0,hampir
Stroberi,Beri,,1,1.0,Soon
Cabai Merah,Chili Pepper,Freezer,54,6.0,Fresh
Kentang,ROOT VEG,room temp,15,-1.0,Expired
Jeruk Nipis,Citric Fruit,freezer,67,-7.0,Expired
Kangkung,Leafy Vegetable,Outside,1,0.0,Expired
Wortel,Root Vegetable,Outside,2,3.0,Soon
Apel,Temperate Fruit,CHILLER,12,9.0,Fresh
Kiwi,TEMPERATE,Freezer,14,46.0,Fresh
Lemon,Citric Fruit,Outside,9,-2.0,Expired
Pisang,Tropical Fruit,Outside,0,3.0,Soon
Pakcoy,Leafy Vegetable,Freezer,7,14.0,Fresh
Melon,Tropical Fruit,Chiller,2,5.0,Fresh
Seledri,Leafy Vegetable,Chiller,3,4.0,Fresh
Kangkung,Leafy Vegetable,Chiller,1,3.0,hampir
Melon,Tropical Fruit,outside,6,-1.0,Expired
Alpukat,Tropical Fruit,Freezer,23,7.0,Fresh
Kiwi,Temperate Fruit,Freezer,62,-2.0,Expired
Brokoli,Leafy Vegetable,Freezer,5,,Fresh
Jeruk Nipis,Citric Fruit,Outside,1,6.0,Fresh
Pear,Temperate Fruit,,1 hari,4.0,Fresh
Semangka,Tropical Fruit,Outside,4,3.0,Soon
Bayam,Leafy Veg,Freezer,3,27.0,Fresh
Raspberry,Beri,Freezer,19,2.0,Soon
Melon,Tropical Fruit,FREEZER,11,19.0,Fresh
Apel,Temperate Fruit,Outside,1,6.0,Fresh
Kiwi,Temperate Fruit,Outside,0,5.0,FRESH
Wortel,Root Vegetable,Chiller,1,20.0,ok
Pakcoy,Leafy Vegetable,Refrigerator,3,2.0,Soon
Lemon,Citric Fruit,Outside,9,-2.0,Expired
Semangka,Tropical Fruit,Freezer,2,28.0,OK
Bayam,Leafy Vegetable,Freezer,,22.0,Fresh
Nanas,Tropical Fruit,kulkas,3,4.0,Fresh
Lemon,Citric Fruit,Outside,9,-2.0,Expired
Raspberry,Berry,Chiller,1,4.0,
Wortel,Root Vegetable,Outside,4,1.0,Soon
Mangga,Tropical Fruit,chiller,5,2.0,Soon
Kiwi,Temperate Fruit,refrigerator,0,14.0,Fresh
Kol,Leafy Vegetable,Freezer,0,30.0,segar
Brokoli,Leafy Vegetable,Freezer,15,15.0,fresh
Blueberry,Berry,Chiller,4,3.0,Soon
Mangga,tropical fruit,Freezer,6,24.0,Fresh
Nanas,Tropical Fruit,Freezer,8,22.0,Fresh
	Kunyit,,Freezer,25,65.0,Fresh
Paprika,Chili Pepper,,13,1.0,Soon
Cabai Rawit,Chili Pepper,Outside,0,4.0,Fresh
Jahe,,Outside,0,14.0,Fresh
Kol,Leafy Vegetable,room temp,1,2.0,Soon
Pisang,Tropical Fruit,Chiller,4,1.0,Soon
Cabai Rawit,Chili Pepper,Freeze,74,-14.0,Expired
Bawang Merah,Root Vegetable,Freezer,65,115.0,Fresh
Selada,Leafy Vegetable,Outside,2,,Expired
Lemon,citrus fruit,Freezer,64,-4.0,Expired
Tomat,Tropical Fruit,Chiller,13,1.0,Soon
Jeruk Bali,Citric Fruit,Outside,0,14.0,Fresh
Selada,Leafy Vegetable,Freezer,6,24.0,Fresh
Melon,tropical fruit,Suhu Ruangan,1,4.0,Fresh
Pakcoy,Leafy Vegetable,Chiller,1,4.0,
Paprika,Chili Pepper,Outside,4 hari,1.0,Soon
Stroberi,Berry,Outside,1,1.0,Soon
Cabai Rawit,Chili Pepper,Outside,1,3.0,Soon
  Jeruk Bali  ,Citric Fruit,,11,19.0,Fresh
Singkong,Root Vegetable,Chiller,4,3.0,Soon
Nanas,TROPICAL,Outside,3,2.0,warning
Nanas,Tropis,Outside,1,4.0,FRESH
Paprika,Cabe,Freezer,41 hari,19.0,Fresh
Pear,Temperate Fruit,Outside,0,5.0,Fresh
Kiwi,temperate fruit,Freezer,26,34.0,Fresh
Pepaya,Buah Tropis,Outside,,2.0,Soon
Selada,Leafy Vegetable,Outside,,2.0,Soon
Paprika,Chili Pepper,Chiller,0,14.0,Fresh
Jeruk Nipis,Citric Fruit,Freezer,27,33.0,Fresh
Selada,Leafy Vegetable,CHILLER,0,7.0,Fresh
Pear,Temperate Fruit,Freezer,38,22.0,ok
Blueberry,Berry,Outside,0,2.0,Soon
Paprika,Chili Pepper,OUTSIDE,5,0.0,Expired
Jeruk Bali,Citric Fruit,freezer,60,0.0,Expired
Paprika,Chili Pepper,Outside,6,-50.0,Expired
Jeruk Bali,Citric Fruit,Freezer,57,3.0,Soon
Alpukat,Tropical Fruit,Freezer,15,15.0,Fresh
Kiwi,Temperate Fruit,Freezer,10,50.0,Fresh
Kentang,Root Vegetable,Outside,18,-4.0,Expired
Bawang Putih,Root Vegetable,freezer,144,36.0,Fresh
Tomat,Tropical Fruit,Outside,6,-1.0,basi
Brokoli,Leafy Vegetable,freezer,1,29.0,Fresh
Stroberi,Berry,Freezer,3,27.0,
Cabai Merah,Chili Pepper,Outside,4,1.0,
Wortel,Root Vegetable,Freezer,115,-25.0,Expired
 Blueberry,Berry,frozen,36,-6.0,Expired
Mangga,Tropical Fruit,Chiller,0,7.0,Fresh
Ubi Jalar,Root Vegetable,Freezer,97,-7.0,Expired
Bayam,,Freezer,24,6.0,Fresh
Kunyit,Root Vegetable,Freezer,88,2.0,Soon
Raspberry ,Berry,beku,1,20.0,Fresh
Bawang Merah,Root Vegetable,Outside,36,-6.0,Expired
Jahe,,Freezer,56,34.0,Fresh
	Stroberi,Berry,Freezer,24 hari,6.0,Fresh
Anggur ,Temperate Fruit,fridge,2,5.0,Fresh
Nanas,Tropical Fruit,Chiller,2,5.0,Fresh
Bayam,Leafy Vegetable,Outside,1,0.0,
Bayam,Daun-daunan,Outside,0,1.0,Soon
Pisang,Tropical Fruit,,,0.0,Expired
Anggur,Temperate Fruit,Chiller,1,6.0,Fresh
Cabai Rawit,Chili Pepper,Chiller,0,10.0,Fresh
Selada,Leafy Vegetable,Freezer,12,18.0,Segar
Brokoli,Sayur Daun,Freezer,23,7.0,Fresh
Kentang,Root Vegetable,frzer,48,42.0,Fresh
Jeruk,Citric Fruit,CHILLER,5,16.0,Fresh
Kentang,Root Vegetable,Chiller,25,,FRESH
Brokoli,Leafy Vegetable,Chiller,6,4.0,Fresh
Jeruk Bali,Citric Fruit,Chiller,5,25.0,Fresh
Tomat,Tropical Fruit,beku,64,-4.0,Expired
Kangkung,Leafy Vegetable,Room Temp,0,1.0,Soon
Kol,Leafy Vegetable,suhu ruangan,2,1.0,Soon
Nanas,Tropical Fruit,Chiller,2,5.0,Fresh
Mangga,Buah Tropis,Freeze,23,7.0,Fresh
Kangkung,Leafy Vegetable,frozen,12,18.0,Fresh
Jahe,Root Veg,Outside,,8.0,Fresh
Blueberry,BERRY,Chiller,4,,Soon
Cabai Merah,Chili Pepper,Chiller,18,-4.0,Expired
Cabai Merah,Chili Pepper,Room Temp,0,5.0,Fresh
Pear,Temperate Fruit,Chiller,18,-4.0,basi
Paprika,,Outside,0,5.0,Fresh
Kol,Leafy Vegetable,Outside,1,2.0,Soon
Paprika,Chili Pepper,Outside,0,5.0,Fresh
Stroberi,Berry,Freezer,22,8.0,Fresh
BAYAM,Leafy Vegetable,Freezer,28,2.0,Soon
Anggur,Temperate Fruit,Freezer,18,12.0,Fresh
wortel,Root Vegetable,Chiller,10,11.0,Fresh
Ubi Jalar,Root Vegetable,Freezer,55,35.0,Fresh
Kol,Leafy Vegetable,Freezer,22 hari,8.0,Fresh
Pakcoy,Leafy Vegetable,Chiller,,-1.0,EXPIRED
Nanas,Tropical Fruit,Freezer,12,18.0,Fresh
Bayam,Leafy Vegetable,frzer,30,0.0,Expired
Selada,Leafy Vegetable,fridge,3,4.0,Fresh
Paprika,Chili Pepper,Freezer,54,,Fresh
semangka,Tropical Fruit,Freezer,6,24.0,Fresh
Pear,Buah Sedang,Outside,5,0.0,Expired
Paprika,Chile,Outside,4,,Soon
Seledri,Leafy Veg,Chiller,7,0.0,Expired
Raspberry,Berry,FREEZER,23,-2.0,Expired
Wortel,Root Vegetable,Freezer,,26.0,Fresh
Anggur,temperate fruit,Chiller,4,3.0,Segera
Melon,Tropical Fruit,Luar,1,4.0,Fresh
Singkong,Root Vegetable,Chiller,8,-1.0,Expired
Wortel,Root Vegetable,Freezer,37,53.0,Fresh
Raspberry,Berry,Outside,,0.0,Expired
Jahe,Root Vegetable,Outside,2,12.0,fresh
	Mangga,Tropical Fruit,outside,3,2.0,soon
Melon,Tropis,Chiller,5,2.0,Hampir
Singkong,Root Vegetable,beku,34,-4.0,Expired
Kangkung,leafy vegetable,Freezer,10,20.0,Fresh
Pear,Temperate Fruit,Outside,2,3.0,Soon
Kol,Leafy Vegetable,,0,3.0,Soon
Cabai Merah,Chili Pepper,freezer,28,32.0,Fresh
Semangka,Tropical Fruit,Freezer,24,6.0,Fresh
Alpukat,Tropical Fruit,Chiller,7,0.0,Expired
Jeruk Bali,Citric Fruit,Outside,8,6.0,Fresh
Sawi,Leafy Veg,Outside,0,1.0,Soon
Brokoli ,Leafy Vegetable,Chiller,0,10.0,Fresh
Kiwi,Temperate Fruit,frzer,15,45.0,ok
Apel,Temperate Fruit,beku,88,2.0,Soon
Melon,Tropical Fruit,Refrigerator,7,0.0,Expired
Kol,leafy vegetable,Freezer,25,5.0,Fresh
Tomat,Tropical Fruit,kulkas,2,12.0,Fresh
Cabai Rawit,Chili Pepper,Outside,0,4.0,Fresh
Kiwi,Temperate Fruit,Outside,1,4.0,Fresh
Kol,LEAFY VEGETABLE,Outside,0,3.0,Soon
Cabai Rawit,Chili Pepper,Freezer,-5,43.0,Fresh
Kol,Leafy Vegetable,Outside,3,0.0,Expired
Kunyit,Sayur Akar,Chiller,12,18.0,Fresh
Kiwi,Temperate Fruit,Freezer,19,41.0,Fresh
Kentang,Root Vegetable,Freezer,1000,49.0,Fresh
Bawang Merah,,Outside,5,25.0,Fresh
Pear,Temperate Fruit,kulkas,12 hari,2.0,Soon
Cabai Merah,Chili Pepper,Outside,1,4.0,
Stroberi,Berry,freezer,32,-2.0,Expired
Semangka,Tropical Fruit,Outside,8,-1.0,Expired
Jeruk,Buah Citrus,Chiller,18,3.0,Soon
Nanas,Tropical Fruit,beku,3,27.0,Fresh
Singkong,Root Vegetable,suhu ruangan,3,0.0,Expired
Bayam,Leafy Vegetable,,9,,Fresh
Apel,Temperate Fruit,Room Temp,0,7.0,Fresh
Bawang Putih,Root Vegetable,Outside,50,-5.0,Expired
Bawang Merah,Root Vegetable,Chiller,6,54.0,Fresh
Mangga,Tropical Fruit,Outside,5,0.0,
Brokoli,Leafy Vegetable,Chiller,2,8.0,Fresh
Jeruk Bali,Citric Fruit,outside,6,8.0,Fresh
Kentang,Root Vegetable,Chiller,16,14.0,Fresh
Pakcoy,Leafy Vegetable,Chiller,5,0.0,basi
Jeruk Bali,Citric Fruit,Freezer,70,-10.0,Expired
Kentang,Root Vegetable,Outside,-1,10.0,Fresh
Sawi,Leafy Vegetable,Outside,1,0.0,Expired
Kentang,Root Veg,Outside,,10.0,Fresh
Pear,Temperate Fruit,Outside,1,4.0,Fresh
 Wortel,ROOT VEG,Chiller,3,18.0,Fresh
Sawi,Leafy Vegetable,Room Temp,1,0.0,Expired
Semangka,Tropical Fruit,Chiller,0,10.0,Fresh
Seledri,Leafy Vegetable,Outside,0,2.0,Soon
Anggur,Temperate Fruit,Outside,2,1.0,Soon
Bawang Putih,ROOT VEG,Refrigerator,62,28.0,Fresh
Alpukat,Tropical Fruit,outside,3,,Expired
Sawi,Leafy Vegetable,Freezer,38,-999.0,basi
Singkong ,Root Vegetable,Freezer,,8.0,Fresh
Lemon,,Chiller,6,15.0,Fresh
Bawang Merah,Root Vegetable,Outside,4,26.0,Fresh
Semangka,Tropical Fruit,Chiller,3,7.0,Fresh
Kol,Leafy Vegetable,Freezer,10,20.0,Fresh
Stroberi,Berry,Chiller,4,1.0,Soon
Mangga,Tropical Fruit,Freezer,14,16.0,Fresh
Kangkung,Leafy Vegetable,Chiller,5,-1.0,Expired
Semangka,Tropical Fruit,Outside,1,6.0,fresh
Stroberi,Berry,Chiller,1,4.0,Fresh
Seledri,Leafy Veg,fridge,3,4.0,Fresh
Bayam,Leafy Vegetable,Chiller,3,2.0,Soon
Cabai Merah,Chili Pepper,Chiller,3,11.0,Fresh
Jahe,Root Vegetable,Freezer,97,-7.0,Expired
Jahe,Root Vegetable,Chiller,29,1.0,Soon
Raspberry,Berry,Freezer,11,10.0,Fresh
Jeruk Nipis,Citric Fruit,Freezer,43,17.0,Fresh
Semangka,Tropical Fruit,Chiller,7,3.0,Soon
Alpukat,Tropical Fruit,Freezer,35,-5.0,Expired
Pisang,,,1,2.0,Soon
Kunyit,,Chiller,24,6.0,Fresh
Bawang Merah,Root Vegetable,Chiller,70 hari,-10.0,Expired
Cabai Rawit,Chili Pepper,Outside,3,1.0,Soon
Kentang,Root Vegetable,Chiller,31,-1.0,Expired
Tomat,Tropical Fruit,Outside,-1,1.0,Soon
  Kangkung  ,Leafy Vegetable,FREEZER,,28.0,Fresh
Brokoli,Leafy Vegetable,Beku,1000,11.0,Fresh
Pear,Temperate Fruit,Chiller,13,1.0,Soon
Alpukat,TROPICAL,Chiller,6,1.0,Soon
Jeruk Nipis,Citric Fruit,Freezer,52,8.0,Fresh
Jeruk Bali,Citric Fruit,Freezer,72,-12.0,EXPIRED
Nanas,Tropical Fruit,Freezer,35,-5.0,Expired
Lemon,Citric Fruit,Outside,5,2.0,Soon
Nanas,Tropical Fruit,,0,30.0,Fresh
Paprika,Chili Pepper,Freezer,39,21.0,Fresh
Ubi Jalar,Root Vegetable,Freezer,37,53.0,Fresh
Jeruk Bali,Citric Fruit,Freezer,2,58.0,Fresh
Kangkung,Leafy Vegetable,Freezer,,19.0,Fresh
Jeruk Nipis,Citric Fruit,Chiller,15,-1.0,Expired
Pisang,Buah Tropis,Chiller,0,5.0,Fresh
selada,Leafy Vegetable,Freezer,5,25.0,Fresh
Pisang,Tropical Fruit,Chiller,2,3.0,SOON
Alpukat,Tropical Fruit,Chiller,0,7.0,Fresh
Pepaya,Tropical Fruit,Room Temp,0,4.0,Fresh
Jeruk Nipis,Citric Fruit,Freezer,43,,Fresh
Kangkung,Leafy Vegetable,Outside,1,0.0,Expired
Pisang,Tropical Fruit,Outside,1,2.0,Soon
Brokoli,Leafy Vegetable,,2,0.0,Expired
Nanas,,Outside,1,4.0,segar
Kol,LEAFY VEGETABLE,OUTSIDE,2,1.0,Soon
Apel,Temperate Fruit,Outside,9,-2.0,
Mangga,Tropical Fruit,Chiller,2,5.0,Fresh
Paprika,CHILI,Outside,0,5.0,Fresh
Kiwi,Temperate Fruit,Chiller,9,5.0,Fresh
Cabai Merah,Chili Pepper,Outside,2,3.0,Soon
Kunyit,,Chiller,10,20.0,Fresh
Pear,Temperate Fruit,Chiller,10,4.0,Fresh
Alpukat,Tropical Fruit,Chiller,4,3.0,Soon
Melon,Tropical Fruit,Freezer,2,28.0,Fresh
Brokoli,,Outside,2,0.0,Expired
Sawi,Leafy Vegetable,Freezer,17,13.0,Fresh
Anggur,Temperate Fruit,Outside,2,1.0,Soon
Melon,Tropical Fruit,Freezer,7,23.0,Fresh
Kangkung,Leafy Vegetable,chiller,4,0.0,Expired
Paprika,Chili Pepper,Chiller,17,-3.0,Expired
Raspberry,BERRY,OUTSIDE,2,0.0,Expired
Anggur,Temperate Fruit,Freezer,,-9.0,
Pisang,Tropis,Outside,3,0.0,Expired
Jeruk Bali,Citric Fruit,Freezer,77,-17.0,Expired
Singkong,Root Vegetable,Chiller,6,1.0,Soon
Kangkung,Leafy Vegetable,Outside,0,1.0,Soon
Raspberry,Berry,Chiller,2,3.0,Soon
Kol,Leafy Vegetable,Chiller,14,-50.0,Expired
Jahe,Root Vegetable,Outside,18,-4.0,Expired
Jeruk Bali,Citric Fruit,,36 hari,-6.0,Expired
Pakcoy,LEAFY VEGETABLE,Freezer,6,15.0,Fresh
Bawang Putih,Sayur Akar,Chiller,88,2.0,Soon
Sawi,leafy vegetable,Outside,0,1.0,Soon
Pepaya,Tropical Fruit,Chiller,2,5.0,Fresh
Bawang Putih,Root Vegetable,Chiller,18,72.0,Fresh
Seledri,Leafy Vegetable,Outside,0,2.0,Soon
Selada,LEAFY VEGETABLE,Outside,,2.0,Soon
Cabai Rawit,Chili Pepper,Freezer,73,-13.0,Expired
Melon,Tropical Fruit,,6,1.0,Soon
Cabai Rawit,Chili Pepper,Freezer,69,-9.0,Expired
Kunyit,Root Vegetable,Outside,7,7.0,Fresh
Ubi Jalar,Root Vegetable,Chiller,15,15.0,Fresh
Tomat,Tropical Fruit,Freezer,56,4.0,Fresh
Paprika,Chili Pepper,Freezer,71,-11.0,Expired
Kangkung,Leafy Vegetable,Chiller,5,-1.0,Expired
Wortel,Root Vegetable,Outside,,3.0,
Cabai Rawit,Chili Pepper,Outside,2,2.0,Soon
Semangka,Tropical Fruit,Chiller,5,5.0,Fresh
Alpukat,Tropical Fruit,outside,3,0.0,Expired
Jeruk Nipis,Citric Fruit,Freezer,,-12.0,Expired
Kiwi,Temperate Fruit,Freezer,13,47.0,Fresh
Pepaya,Tropical Fruit,Chiller,0,7.0,Fresh
Bawang Putih,Root Vegetable,Outside,7,38.0,fresh
Jahe,Root Vegetable,Outside,16,-2.0,Expired
Melon,,Freezer,21,9.0,FRESH
Pisang,Tropical Fruit,Freezer,27,3.0,Soon
Selada,Leafy Vegetable,Chiller,1,6.0,Fresh
Cabai Rawit,Chili Pepper,Freezer,66,-6.0,Expired
bawang merah,Root Vegetable,Chiller,20,40.0,ok
Nanas,Tropical Fruit,Freezer,8,22.0,Fresh
Stroberi,Berries,Freezer,11 hari,19.0,Fresh
Bayam,Leafy Vegetable,outside,1,0.0,
Blueberry,Berry,Chiller,7,0.0,Expired
Blueberry,Berry,Chiller,1,6.0,Fresh
	Jahe,Root Vegetable,Outside,13,1.0,Segera
Jeruk Bali,Citric Fruit,Outside,14,0.0,Expired
Seledri,Leafy Vegetable,Freezer,15 hari,6.0,Fresh
Raspberry,Berry,Outside,0,2.0,Soon
Nanas,Tropical Fruit,Outside,1 hari,4.0,ok
Cabai Merah,Chili Pepper,Freezer,13,,Fresh
Kol,Leafy Vegetable,Outside,,1.0,Soon
Bawang Merah,ROOT VEG,Outside,21,9.0,
Wortel,Root Vegetable,Chiller,10,11.0,Fresh
Bayam,Leafy Vegetable,Chiller,6,-1.0,Expired
Sawi,Sayur Daun,Outside,0,1.0,Soon
Melon,Tropical Fruit,suhu ruangan,,-1.0,Expired
Bawang Merah,Root Vegetable,Outside,-1,13.0,Segar
Pear,Temperate Fruit,Freezer,74,-14.0,Expired
Nanas,Tropical Fruit,Outside,6,-1.0,Expired
Seledri,Leafy Vegetable,Chiller,2,5.0,Fresh
Brokoli,Leafy Vegetable,Outside,2,0.0,Expired
Pear,Temperate Fruit,Outside,3,2.0,Soon
Bawang Merah,ROOT VEG,Outside,19,11.0,Fresh
Stroberi,Beri,Freezer,12,18.0,Fresh
Kunyit,Root Vegetable,Chiller,2,28.0,Fresh
Mangga,Tropical Fruit,Freezer,8,22.0,Fresh
Pear,Temperate Fruit,Refrigerator,7,7.0,Fresh
kangkung,Leafy Vegetable,Chiller,2,2.0,
Mangga,Tropical Fruit,Freezer,30,0.0,Expired
Alpukat,Tropical Fruit,Refrigerator,6 hari,1.0,Soon
Seledri,,freezer,18,3.0,Soon
Singkong,Root Vegetable,Freezer,2,28.0,Fresh
Kangkung,Leafy Vegetable,Chiller,3,,Soon
Pisang,Tropical Fruit,Outside,0,3.0,Soon
Bawang Putih,Root Vegetable,Kulkas,55,-999.0,Fresh
Bayam,Leafy Vegetable,Outside,1,0.0,basi
Stroberi,Berry,Freezer,6 hari,24.0,Fresh
Kentang,Root Vegetable,Freezer,29,61.0,Fresh
Jeruk Bali,Citric Fruit,Chiller,27,3.0,Soon
Seledri,Leafy Vegetable,Chiller,7,0.0,Expired
Jeruk Nipis,Citric Fruit,Chiller,,-2.0,Expired
Brokoli,Leafy Vegetable,chiller,2,8.0,Fresh
Melon,Tropical Fruit,Freezer,29,1.0,SOON
  Bawang Merah  ,Root Vegetable,,4,176.0,Segar
Kiwi,,Freezer,2,58.0,Fresh
Kol,,Freezer,38,-8.0,Expired
Jeruk Bali,Citric Fruit,Outside,16,-2.0,Expired
Apel,,Outside,9,-2.0,Expired
 Jeruk Nipis,Citric Fruit,Outside,2,5.0,Fresh
Jahe,Root Vegetable,Chiller,21,9.0,Fresh
Pepaya,Tropical Fruit,Outside,3,1.0,Soon
Selada,Leafy Vegetable,Freezer,29,1.0,Soon
Jeruk Bali,Citric Fruit,Chiller,12,18.0,Fresh
Cabai Rawit,Chili Pepper,Outside,0,4.0,Fresh
Seledri,Leafy Vegetable,Freezer,22,-50.0,Expired
Wortel,Root Vegetable,Outside,3,2.0,Soon
Jeruk Nipis,Buah Citrus,Chiller,1,13.0,Fresh
Pepaya,Tropical Fruit,Outside,5,-1.0,Expired
Alpukat,Tropical Fruit,Chiller,6,1.0,Soon
Bawang Putih,Root Vegetable,Chiller,31,59.0,FRESH
Jeruk Bali,Citric Fruit,Outside,9,,Fresh
Kol,LEAFY VEGETABLE,Outside,2,1.0,Soon
Kunyit,Root Vegetable,Chiller,3,27.0,Fresh
  Blueberry  ,Berry,OUTSIDE,,2.0,Soon
Pepaya,Tropical Fruit,Outside,2,2.0,Soon
Jahe,Sayur Akar,,13,1.0,Soon
Mangga,,Chiller,9,-2.0,Expired
Anggur,Temperate Fruit,Chiller,0,7.0,Fresh
Lemon,CITRIC,Chiller,4,17.0,Fresh
Pear,Temperate Fruit,,31,29.0,Segar
Blueberry,Berry,Freezer,38,-8.0,kadaluarsa
Cabai Merah,Chili Pepper,Outside,0,5.0,Fresh
Lemon,,Freezer,66,-6.0,Expired
Seledri,Leafy Vegetable,Chiller,8,-1.0,Expired
Blueberry,Berry,Freezer,11,19.0,Fresh
Pakcoy,Leafy Vegetable,Outside,1,0.0,Expired
Brokoli,Leafy Vegetable,Freezer,32,-2.0,Expired
Bayam,Leafy Vegetable,Outside,0,1.0,Soon
Semangka,Tropical Fruit,Outside,3,4.0,Fresh
Anggur,Temperate Fruit,Freezer,2,28.0,Fresh
Paprika,Chili Pepper,Chiller,2,12.0,Fresh
Mangga,Tropis,room temp,5,0.0,Expired
Ubi Jalar,Root Vegetable,Outside,16,-2.0,Expired
Cabai Rawit,Chili Pepper,Chiller,6,4.0,Fresh
Apel,Temperate Fruit,Freezer,84,6.0,
Kentang,Root Vegetable,Freezer,107,-17.0,Expired
Sawi,LEAFY VEGETABLE,Outside,1,0.0,Expired
Pakcoy,Leafy Vegetable,Outside,1,0.0,Expired
Jeruk Nipis,Citric Fruit,outside,7,0.0,Basi
Pakcoy,Leafy Vegetable,Chiller,4,-999.0,Soon
Selada,Leafy Vegetable,Outside,0,2.0,Soon
	Tomat,Tropical Fruit,Chiller,18,-4.0,Expired
Kiwi,Temperate Fruit,Chiller,2,12.0,Fresh
Bawang Merah,Root Vegetable,fridge,37,23.0,Fresh
Raspberry,Berry,frozen,3,18.0,Fresh
Cabai Merah,Chili Pepper,Chiller,7,7.0,
Kentang,Root Vegetable,Chiller,21,9.0,Fresh
Paprika,chili pepper,Outside,3,2.0,Soon
