food_name,food_category,packaging_type,storage_location,is_opened,days_to_expire,days_since_opened,sisa_hari,label
Susu UHT Low Fat,Produk Olahan Susu,carton,,,15,1,4.0,Soon
Sereal Cornflakes,Kering,Karton,Outside,1,189,20,10.0,Fresh
Teh Lemon,Produk Minuman,Karton,Outside,0,91,0,9999.0,Fresh
Nugget Sapi,produk protein,Plastik,Freezer,1,49,6,-3.0,Expired
Sosis Bebek,Produk Protein,Plastik,Chiller,False,85,0,85.0,Fresh
Biskuit Marie,dry food,Plastik,Outside,0,,0,157.0,Fresh
Yogurt Blueberry,Produk Olahan Susu,Plastik,Refrigerator,1,4,8,-5.0,Expired
Sosis Sapi,Produk Protein,Polimer,kulkas,1,42,3,2.0,Soon
Nugget Ayam,PRODUK PROTEIN,Plastik,,0,,0,149.0,Fresh
Teh Lemon,Produk Minuman,Karton,Outside,0,13,0,13.0,Fresh
Jus Nanas,Produk Minuman,,,0,121,0,121.0,Fresh
Keju Cream Cheese,Produk Olahan Susu,Karton,Chiller,0,21,0,21.0,Fresh
Susu Kedelai,Prod. Susu,Karton,Chiller,1,69,9,-4.0,Expired
Ikan Salmon,Produk Kaleng,Kaleng,Outside,0,197,0,197.0,Fresh
Mie Instan Soto,Produk Kering,Plastik,Outside,0,248,0,248.0,Fresh
Susu Evaporasi,Produk Olahan Susu,Kaleng,Chiller,1,394,10,-3.0,Expired
Yogurt Plain,Produk Olahan Susu,Plastik,Chiller,1,15,5,0.0,Expired
Nugget Sayuran,Produk Protein,Plastik,Freezer,1,,2,1.0,Soon
Sosis Sapi,Produk Protein,Plastik,,0,49,0,9999.0,
Susu UHT Coklat,Produk Olahan Susu,Karton,Chiller,0,13,0,13.0,Fresh
Susu Bubuk Full Cream,Produk Olahan Susu,Karton,Outside,,522,18,12.0,Fresh
Nugget Sayuran,Produk Protein,PLASTIK,Freezer,0,53,0,53.0,Fresh
Biskuit Marie,Produk Kering,Plastik,Outside,1,69,3,4.0,Soon
Yogurt Minum Probiotik,dairy,Botol Kaca,Chiller,1,16,3,0.0,Expired
Keju Mozzarella,Produk Olahan Susu,PLASTIK,Chiller,1,19,12,,Expired
Susu Kedelai,PRODUK OLAHAN SUSU,Karton,refrigerator,0,239,0,239.0,ok
Air Mineral,Produk Minuman,Plastik,Outside,1,297,3,-2.0,expired
jus nanas,Produk Minuman,Karton,Chiller,0,24,0,24.0,Fresh
BISKUIT MARIE,Produk Kering,Plastik,Outside,0,104,,104.0,Fresh
Susu Bubuk Full Cream,Produk Olahan Susu,Kardus,outside,Tidak,338,0 days,338.0,
Ikan Tuna,Produk Kaleng,Kaleng,Outside,0,,0,12.0,FRESH
	Jus Anggur,Produk Minuman,Botol Kaca,Chiller,0,55,,55.0,Fresh
Keju Cheddar,Produk Olahan Susu,Plastik,Chiller,0,19,0,19.0,Fresh
Susu Bubuk Bayi,Produk Olahan Susu,carton,Luar,1,476,29,1.0,Soon
	Susu UHT Low Fat,Produk Olahan Susu,Karton,Chiller,0,19,0,19.0,Fresh
Minuman Isotonik,Produk Minuman,Plastik,Outside,1,119,1,0.0,Expired
Sarden Minyak Zaitun,Produk Kaleng,Kaleng,,1,159,4,-2.0,Expired
Jus Jeruk,Produk Minuman,Karton,Chiller,1,135,8,-3.0,Expired
	Keju Cream Cheese,Olahan Susu,Karton,Chiller,1,36,19,-5.0,Expired
Jus Jeruk,produk minuman,KARTON,Chiller,1,62,6,-1.0,EXPIRED
Biskuit Sandwich,Produk Kering,Plastik,OUTSIDE,0,,0,49.0,OK
Susu Bubuk Full Cream,Produk Olahan Susu,Karton,Outside,1,233,6,24.0,Fresh
Sosis Frozen,Produk Protein,Plastik,Freezer,0,111,0,111.0,Fresh
  Mie Instan Soto  ,,Plastik,Outside,0,212,0,212.0,Fresh
 Sereal Granola,Produk Kering,Karton,Outside,0,210,0,210.0,Fresh
Sarden Cabai,Produk Kaleng,tin,OUTSIDE,0,41,0,41.0,
Air Mineral,Beverage,Plastik,Outside,0,619,0,619.0,Fresh
Biskuit Sandwich,,Plastik,Room Temp,1,114,5,0.0,Expired
Yogurt Greek,Produk Olahan Susu,Plastik,Chiller,1,6,2,3.0,
	Susu Bubuk Bayi,Produk Olahan Susu,Karton,Outside,0,354,0,354.0,Fresh
Susu Bubuk Coklat,Produk Olahan Susu,Karton,Outside,1,30,12,18.0,Fresh
Susu UHT Vanila,Produk Olahan Susu,Karton,Chiller,0,9999,0,95.0,Fresh
Susu Kental Manis Putih,Produk Olahan Susu,Kaleng,Chiller,1,166,7,7.0,Soon
Minuman Energi,Produk Minuman,Kaleng,Outside,0,305,0,305.0,segar
Teh Kotak Hijau,Produk Minuman,KARTON,suhu ruangan,0,47,0,47.0,Fresh
Mie Instan Goreng,Kering,Plastik,Outside,1,99,1,-1.0,Expired
Mie Instan Ayam,Produk Kering,Plastik,Outside,Ya,199,2,-2.0,Basi
Nugget Udang,Protin,Plastik,Freezer,0,7,0,7.0,Soon
Susu Bubuk Skim,Produk Olahan Susu,Karton,Outside,1,380,35,-5.0,Expired
  Nugget Ikan  ,Produk Protein,Plastik,,1,153,2,1.0,warning
Yogurt Plain,Produk Olahan Susu,Plastik,Chiller,yes,15,3,2.0,Soon
Sarden Minyak Zaitun,Produk Kaleng,Kaleng,Outside,1,583,7,-5.0,
Kornet Sapi,Produk Kaleng,Kaleng,Outside,0,1079,0,1079.0,Fresh
Jus Sirsak,Produk Minuman,Karton,chiller,0,167,0,167.0,Fresh
Susu UHT Vanila,Produk Olahan Susu,Karton,Chiller,false,156,0,156.0,Fresh
Kornet Ayam,Produk Kaleng,Kaleng,Outside,1,,2,1.0,hampir
Sarden Tomat,Kaleng,Kaleng,Outside,1,920,,-2.0,Expired
Ikan Makerel,,Kaleng,Luar,0,957,0,957.0,Fresh
Soda Lemon,Produk Minuman,Kaleng,Outside,1,138,6,-5.0,Expired
Biskuit Oatmeal,dry food,Plastik,Outside,0,17,0,17.0,FRESH
Sereal Muesli,,Karton,Suhu Ruangan,1,78,33,-3.0,Expired
Mangga Kaleng,Produk Kaleng,Kaleng,Outside,Tidak,9,0,,Fresh
Minuman Isotonik,Produk Minuman,Plastik,Outside,1,37,5,-4.0,Expired
Susu Kental Manis Coklat,Produk Olahan Susu,Kaleng,Chiller,1,408,11,3.0,Soon
Susu UHT Vanila,Produk Olahan Susu,Karton,Chiller,1,225,1,,Expired
Biskuit Digestive,Produk Kering,Plastik,Outside,1,137,1,13.0,Fresh
Jus Sirsak,PRODUK MINUMAN,Karton,,0,114,0,114.0,Fresh
Yogurt Minum Probiotik,Produk Olahan Susu,Kaca,Chiller,0,17,0,17.0,Fresh
Nugget Ikan,Produk Protein,Plastik,Freezer,1,,3,0.0,Expired
Biskuit Sandwich,Produk Kering,Plastik,Outside,0,48,0,48.0,Fresh
Kornet Sapi,Produk Kaleng,Kaleng,Outside,0,,0,815.0,Fresh
Yogurt Blueberry,Produk Olahan Susu,plastic,Chiller,0,26,0,26.0,Fresh
Leci dalam Sirup,Produk Kaleng,Kaleng,Outside,1,463,8,-5.0,Expired
Jus Nanas,Produk Minuman,Karton,Chiller,0,179,0,179.0,
Keju Edam,Produk Olahan Susu,PLASTIK,Chiller,1,3,12,3.0,Soon
Biskuit Sandwich,Produk Kering,Plastik,Outside,0,137,0,137.0,Fresh
Keju Parmesan,Produk Olahan Susu,Plastik,Chiller,1,217,,18.0,Fresh
Sosis Ayam,Produk Protein,Plastik,Chiller,1,41,7,-2.0,Expired
Sarden Minyak Zaitun,Produk Kaleng,Kaleng,Outside,1,990,5,-3.0,Expired
Biskuit Crackers,Produk Kering,Plastik,outside,0,71,0,71.0,Fresh
Persik Kaleng,Produk Kaleng,Kaleng,Luar,1,290,2,1.0,
Biskuit Wafer,Produk Kering,Plastik,Outside,1,130,1,4.0,hampir
Keju Cheddar,Produk Olahan Susu,Plastik,Chiller,0,2,0,2.0,SOON
Ikan Makerel,,Kaleng,Outside,Ya,615,1,1.0,Soon
Susu Kental Manis Putih,Produk Olahan Susu,Kaleng,Chiller,1,221,5,9.0,Fresh
Susu Bubuk Coklat,Produk Olahan Susu,Karton,,0,130,0,130.0,Fresh
Sosis Ikan,Produk Protein,Plastik,Chiller,Tidak,37,0,37.0,Fresh
Susu Bubuk Bayi,dairy,Karton,outside,1,586,13,17.0,Fresh
Teh Tarik,Produk Minuman,KARTON,Chiller,1,171,2,-1.0,Expired
Jus Jambu,Produk Minuman,Karton,Chiller,1,162,7,-4.0,Expired
Sosis Sapi,Produk Protein,Plastik,Chiller,0,37,0,37.0,Fresh
Susu UHT Low Fat,Produk Olahan Susu,Karton,Chiller,0,-10,0,104.0,Fresh
Air Mineral,Produk Minuman,Plastik,Outside,No,190,0,190.0,Fresh
Keju Edam,Produk Olahan Susu,Plastik,Chiller,0,69,0,69.0,Fresh
Mie Instan Ayam,Produk Kering,Plastik,Outside,0,62,0,62.0,Fresh
Susu UHT Coklat,,Karton,,1,108,6,-5.0,Expired
Kornet Sapi,Produk Kaleng,Kaleng,Outside,1,119,4,-1.0,
	Nugget Sayuran,Produk Protein,Plastik,Freezer,1,139,8,-5.0,Expired
Keju Cheddar,Produk Olahan Susu,Plastik,Chiller,0,176,0,176.0,Fresh
Biskuit Mentega,Produk Kering,KALENG,outside,0,337,0,337.0,Fresh
Jus Mangga,Beverage,Karton,Chiller,0,174,0,174.0,Fresh
	Biskuit Mentega,Produk Kering,Kaleng,Outside,1,-5,10,4.0,Soon
Ikan Salmon,Produk Kaleng,Kaleng,Outside,1,369,4,-2.0,Expired
Mie Instan Soto,Produk Kering,Plastik,Outside,0,27,0,27.0,Fresh
Sosis Bebek,Produk Protein,,Chiller,0,21,0,21.0,Fresh
Jus Jambu,Beverage,Karton,Chiller,0,-5,0,97.0,fresh
Biskuit Sandwich,Produk Kering,Plastik,Outside,1,119,3,2.0,Soon
Teh Lemon,,Karton,Outside,1,80,4,-3.0,Expired
Ikan Tuna,Kaleng,Kaleng,Outside,0,107,0,107.0,segar
Jus Apel,Beverage,Karton,Chiller,1,7,3,2.0,Segera
Yogurt Kefir,Produk Olahan Susu,Botol Kaca,Chiller,1,11,6,-3.0,Expired
Nugget Ayam,,Plastik,Freezer,0,135,0,135.0,Fresh
Biskuit Oreo,Produk Kering,plastik,suhu ruangan,1,178,3,4.0,Soon
Sarden Tomat,Produk Kaleng,Kaleng,Outside,0,1068,0,1068.0,
Nugget Sayuran,protein,Plastik,Freezer,0,121,0,121.0,Fresh
Nugget Ikan,protein,,Freezer,0,51,0,51.0,Fresh
Jus Mangga,Produk Minuman,Karton,Chiller,0,71,0,71.0,Fresh
Yogurt Blueberry,Produk Olahan Susu,Plastik,Chiller,1,10,4,-1.0,Expired
Susu Bubuk Skim,Produk Olahan Susu,Karton,Outside,0,703,0,703.0,Fresh
Mie Instan Soto,Produk Kering,,Outside,0,73,0,73.0,Fresh
Sosis Ayam,,Plastik,Chiller,0,42,0,42.0,Fresh
Keju Cheddar,Produk Olahan Susu,PLASTIK,CHILLER,true,174,18,-4.0,Expired
Keju Mozzarella,Produk Olahan Susu,,Chiller,1,20,5,2.0,Soon
Biskuit Oreo,Produk Kering,Plastik,outside,1,134,8,-1.0,Expired
Susu UHT Vanila,Produk Olahan Susu,Karton,Chiller,1,175,3,-2.0,Expired
Nugget Ayam,Produk Protein,Plastik,Freezer,0,163,0,163.0,Fresh
Cola Original,Produk Minuman,,Outside,1,50,1,0.0,Expired
Sereal Granola,Produk Kering,Karton,Outside,0,213,0,213.0,Fresh
Mie Instan Soto,Produk Kering,Plastik,Room Temp,1,285,4,-4.0,Expired
Ikan Tuna,Produk Kaleng,Kaleng,Outside,0,547,0,547.0,fresh
Susu Kedelai,Olahan Susu,Karton,Chiller,1,45,7,-2.0,Expired
SOSIS SAPI,Produk Protein,Plastik,Chiller,0,43,0,43.0,Fresh
Sosis Frozen,Produk Protein,Plastik,FREEZER,1,-5,3,0.0,Expired
Sereal Oat,Produk Kering,Karton,Outside,1,263,13,17.0,Fresh
Biskuit Digestive,Produk Kering,Plastik,Outside,1,244,18,-4.0,Expired
Biskuit Wafer,Dry Food,PLASTIK,Outside,1,76,4,1.0,soon
Susu Bubuk Bayi,Produk Olahan Susu,karton ,Outside,1,622,29,1.0,Soon
Ikan Salmon,Produk Kaleng,Kaleng,Outside,0,710,0,710.0,Fresh
Minuman Isotonik,Produk Minuman,Plastik,Outside,0,66,0,-50.0,Fresh
Minuman Isotonik,Produk Minuman,Plastik,Outside,0,197,0,197.0,Fresh
nugget sapi,Produk Protein,Plastik,Freezer,0,73,0 days,73.0,Fresh
Nugget Tempe,Prod. Protein,plastik,Freezer,1,60,3,0.0,Expired
 Cola Zero Sugar,Produk Minuman,Kaleng,Outside,0,97,0,97.0,Fresh
Susu Bubuk Skim,dairy,Karton,Outside,1,335,27,3.0,Soon
Air Mineral,Produk Minuman,Plastik,Room Temp,0,560,0,560.0,Fresh
Yogurt Greek,PRODUK OLAHAN SUSU,Plastik,Chiller,1,14,1,4.0,Soon
Sereal Coklat,Produk Kering,Karton,Outside,false,203 hari,0,203.0,
Nugget Ayam,Protin,Plastik,Freezer,0,147,0,147.0,Fresh
Jus Jambu,Produk Minuman,Karton,,1,113,7,-4.0,Expired
Biskuit Marie,Prod. Kering,Plastik,Outside,0,1,0,1.0,Soon
Kornet Ayam,Produk Kaleng,Kaleng,,0,956,0,956.0,Fresh
Sosis Frankfurter,Produk Protein,Plastik,Chiller,1,45,1,6.0,Soon
Persik Kaleng,Produk Kaleng,tin,Outside,1,668,5,-2.0,Expired
Sarden Cabai,,Kaleng,Outside,1,860,4,-2.0,Expired
Nanas Kaleng,Produk Kaleng,Kaleng,Outside,1,642,2,1.0,Soon
Susu UHT Stroberi,Produk Olahan Susu,Karton,Chiller,0,223,0,223.0,Fresh
Yogurt Kefir,Produk Olahan Susu,Botol Kaca,Chiller,,12,8,-5.0,Expired
Susu UHT Stroberi,Olahan Susu,Karton,Chiller,1,70,4,-3.0,basi
Mangga Kaleng,Prod. Kaleng,,Outside,,412,0,412.0,Fresh
Ikan Makerel,Produk Kaleng,Kaleng,Outside,0,944,0,944.0,Fresh
Susu Kedelai,Produk Olahan Susu,karton ,Chiller,1,197,4,1.0,Soon
Soda Jeruk,Produk Minuman,Kaleng,Outside,1,126,1,0.0,Expired
Teh Lemon,Produk Minuman,Karton,Outside,0,68,0,68.0,Fresh
Persik Kaleng,Produk Kaleng,Kaleng,Outside,0,124,0,124.0,Fresh
 Susu Bubuk Skim,Produk Olahan Susu,Karton,Outside,0,398,0,398.0,OK
Susu UHT Stroberi,Produk Olahan Susu,Karton,Chiller,1,209,3,,Expired
Teh Botol,Produk Minuman,Botol Kaca,,1,188,8,-5.0,Expired
Sosis Frankfurter,Produk Protein,Plastik,Chiller,1,27,7,0.0,kadaluarsa
Teh Tarik,Produk Minuman,Karton,kulkas,0,191,0,191.0,Fresh
Nugget Udang,Produk Protein,Plastik,Freezer,0,97,0,97.0,Fresh
Nanas Kaleng,Produk Kaleng,Kaleng,Outside,false,338,0,338.0,Fresh
Sarden Minyak Zaitun,Produk Kaleng,Kaleng,Outside,1,368,2,0.0,Expired
Sereal Granola,Produk Kering,Karton,OUTSIDE,0,134,,134.0,Fresh
Susu Pasteurisasi,Produk Olahan Susu,Plastik,Chiller,0,1,0,1.0,Soon
Susu Bubuk Skim,Produk Olahan Susu,Karton,suhu ruangan,0,180,0,180.0,Fresh
Sereal Granola,Produk Kering,Karton,Outside,1,174,30,0.0,Expired
Yogurt Blueberry,Produk Olahan Susu,Plastik,Chiller,1,3,8,-5.0,Expired
Yogurt Minum Probiotik,Produk Olahan Susu,Botol Kaca,Chiller,0,1,0,1.0,Soon
Susu Bubuk Bayi,Produk Olahan Susu,Karton,Outside,1,217,9,21.0,Fresh
Nugget Sapi,Produk Protein,Plastik,freezer,0,40,0,,Fresh
Soda Jeruk,Produk Minuman,Kaleng,,0,18,0,,Fresh
Sereal Cornflakes,Produk Kering,Karton,Outside,1,,8,22.0,Fresh
Rambutan Kaleng,Produk Kaleng,Kaleng,Outside,no,287,0,287.0,Fresh
Yogurt Blueberry,Produk Olahan Susu,Plastik,Chiller,1,23,,-2.0,Expired
teh kotak jasmine,Produk Minuman,Karton,Outside,0,48,0,,Fresh
Ikan Makerel,Produk Kaleng,Kaleng,Outside,0,286,0,286.0,Fresh
Susu Kental Manis Putih,PRODUK OLAHAN SUSU,Kaleng,Chiller,1,158,6,8.0,Fresh
Leci dalam Sirup,Produk Kaleng,Kaleng,Outside,,189,0,189.0,ok
NUGGET TEMPE,Produk Protein,,Freezer,1,39 hari,5,-2.0,Expired
Jus Mangga,Produk Minuman,Karton,Chiller,1,50,6,-5.0,Expired
Sereal Coklat,Produk Kering,Karton,Outside,0,98 hari,0,98.0,Fresh
Sereal Oat,Kering,Karton,Outside,1,92,16,14.0,Fresh
Jagung Manis Kaleng,Produk Kaleng,Kaleng,Chiller,,15,0,15.0,
Susu Bubuk Coklat,Produk Olahan Susu,Karton,Luar,0,491,0,491.0,Fresh
Keju Mozzarella,Produk Olahan Susu,Plastik,Chiller,1,39,10,-3.0,Expired
Yogurt Blueberry,Produk Olahan Susu,Plastik,refrigerator,1,-5,4,-1.0,expired
Teh Kotak Jasmine,Produk Minuman,Karton,Outside,0,186,0,186.0,Fresh
Minuman Isotonik,Produk Minuman,,Outside,1,39,5,-4.0,Expired
Cola Original,PRODUK MINUMAN,Kaleng,Outside,0,226,0,226.0,Fresh
Keju Edam,Produk Olahan Susu,Plastik,Chiller,0,10,0,10.0,Fresh
Biskuit Mentega,Prod. Kering,Kaleng,Luar,0,296,0,296.0,Fresh
Susu Bubuk Skim,Produk Olahan Susu,Karton,Outside,1,,22,8.0,Fresh
Jus Nanas,Produk Minuman,Karton,Chiller,0,,0,129.0,Fresh
Yogurt Plain,Produk Olahan Susu,Plastik,Chiller,1,9999,10,-5.0,Expired
Sereal Muesli,Produk Kering,Karton,Outside,0,44,0,44.0,Fresh
Yogurt Greek,Produk Olahan Susu,PLASTIK,Chiller,0,13 hari,0,13.0,Fresh
Susu Almond,Produk Olahan Susu,Karton,Chiller,0,165,0 days,165.0,Fresh
Cola Original ,produk minuman,Kaleng,Outside,0,35,0,35.0,Fresh
Jagung Manis Kaleng,PRODUK KALENG,Kaleng,Chiller,1,130 hari,6,-3.0,EXPIRED
Biskuit Crackers,Dry Food,Plastik,Outside,1,175,9,-2.0,EXPIRED
Nanas Kaleng,Produk Kaleng,Kaleng,Outside,1,180 hari,8,-5.0,Expired
Susu Kental Manis Putih,Produk Olahan Susu,,Chiller,,,11,3.0,Soon
MIE INSTAN AYAM,Produk Kering,Plastik,Outside,1,25,3,-3.0,Expired
Cola Zero Sugar,Produk Minuman,Kaleng,Outside,0,164,0,164.0,Fresh
Jus Anggur,Produk Minuman,Kaca,Chiller,1,60,5,0.0,Expired
Nugget Sayuran,Produk Protein,Plastik,Freezer,,49,0,49.0,Fresh
Jus Nanas,Produk Minuman,Karton,fridge,Ya,126,5,0.0,Expired
Kornet Ayam,Produk Kaleng,Kaleng,Outside,1,,3,0.0,Expired
Sarden Tomat,Produk Kaleng,,Outside,1,390,7,-5.0,Expired
Persik Kaleng,Produk Kaleng,can,Outside,1,138,1,2.0,Soon
Teh Lemon,,Karton,Outside,1,167,1,0.0,Expired
Jus Sirsak,Prod. Minuman,Karton,,1,19,5,,Expired
Ikan Tuna,Produk Kaleng,Kaleng,Outside,1,245,1,1.0,Soon
Susu UHT Full Cream,Produk Olahan Susu,KARTON,Chiller,0,16,0,16.0,Fresh
Sarden Minyak Zaitun,PRODUK KALENG,Kaleng,Outside,0,897,0,897.0,Fresh
Jus Anggur,Produk Minuman,Botol Kaca,Chiller,0,,0,55.0,Fresh
Biskuit Marie,Produk Kering,Plastik,Outside,1,66,3,4.0,Soon
SUSU EVAPORASI,Produk Olahan Susu,Kaleng,Kulkas,0,,0,68.0,Fresh
Nugget Ayam,Produk Protein,Plastik,Freezer,0,9999,0,46.0,Fresh
Cola Original,Produk Minuman,Kaleng,Outside,1,133,4,-3.0,Expired
Biskuit Oreo,Produk Kering,Plastik,Outside,0,4,0,4.0,Soon
Sosis Bebek,Produk Protein,Plastik,Chiller,0,65,0,65.0,Fresh
  Biskuit Wafer  ,Dry Food,Plastik,Outside,0,152,0,152.0,Fresh
Jus Jambu,Produk Minuman,,Chiller,0,86,0,86.0,Fresh
Keju Cream Cheese,Produk Olahan Susu,Karton,Chiller,0,26,0,26.0,Fresh
Susu Bubuk Skim,Produk Olahan Susu,Karton,Outside,0,93,0,93.0,Fresh
Yogurt Kefir,Produk Olahan Susu,Botol Kaca,Refrigerator,0,4 hari,0,,Soon
Air Mineral,,Plastik,Outside,1,131,5,-4.0,Expired
Susu Kental Manis Coklat,produk olahan susu,Kaleng,Chiller,1,612,18,-4.0,Expired
Cola Original,Produk Minuman,Kaleng,Outside,1,237,6,-5.0,Expired
Sosis Ikan,,Plastik,Chiller,1,42,,-2.0,Expired
Yogurt Mangga,Produk Olahan Susu,Plastik,Chiller,0,15,0,15.0,OK
Susu Kedelai,Produk Olahan Susu,Karton,Chiller,1,177,2,3.0,Soon
Susu Pasteurisasi,PRODUK OLAHAN SUSU,Plastik,,0,10,0,10.0,Fresh
Keju Mozzarella,Produk Olahan Susu,Plastik,Chiller,1,27 hari,5,2.0,Soon
Minuman Isotonik,Produk Minuman,Plastik,Outside,1,33,1,0.0,Expired
Sosis Sapi,Produk Protein,Plastik,Chiller,1,15,2,3.0,Soon
Jus Mangga,Produk Minuman,Karton,Chiller,0,179,0,179.0,
Jus Nanas,Produk Minuman,Karton,Chiller,1,175,3,2.0,Soon
Ikan Tuna,Produk Kaleng,Kaleng,Outside,yes,719,1,1.0,Soon
Jus Jambu,Produk Minuman,Karton,Chiller,0,139,0,139.0,Fresh
Air Soda,Produk Minuman,Plastik,Suhu Ruangan,Tidak,305,0,305.0,Fresh
Ikan Salmon,Canned,Kaleng,Outside,0,,0,816.0,Fresh
Biskuit Digestive,Produk Kering,Plastik,Outside,0,201,0,201.0,Fresh
Kornet Sapi,canned,Kaleng,Outside,0,117,0,117.0,Fresh
Sarden Tomat,Produk Kaleng,Kaleng,Outside,0,312,0,312.0,Fresh
Ikan Tuna,Produk Kaleng,Kaleng,Outside,0,949,0,949.0,Fresh
Keju Cheddar,Produk Olahan Susu,Plastik,Chiller,1,114,12,2.0,Soon
Susu UHT Vanila,Produk Olahan Susu,karton ,Chiller,1,125,4,-3.0,Expired
Susu UHT Full Cream,Produk Olahan Susu,carton,Chiller,1,240,9,-2.0,Expired
Susu UHT Stroberi,Produk Olahan Susu,Karton,Chiller,1,40,6,-5.0,Expired
Biskuit Oatmeal,,Plastik,,True,171,,6.0,Soon
Biskuit Oreo,Produk Kering,Plastik,Outside,0,79,0,79.0,Fresh
Sosis Ayam,Produk Protein,Plastik,Chiller,1,54,2,3.0,
Keju Cream Cheese,Produk Olahan Susu,Karton,Chiller,0,32,0,32.0,Fresh
Biskuit Digestive,Kering,Plastik,Outside,1,179,19,-5.0,
Jus Jeruk,Produk Minuman,Karton,Chiller,1,149,10,-5.0,Expired
Ikan Salmon,Produk Kaleng,Kaleng,Outside,1,580,7,,Expired
Biskuit Crackers,Produk Kering,Plastik,Outside,0,179,0,179.0,Fresh
Sosis Ayam,Produk Protein,Plastik,CHILLER,0,56,0,56.0,Fresh
Mie Instan Ayam,Produk Kering,Plastik,Outside,0,344,0,344.0,ok
Ikan Salmon,Produk Kaleng,Kaleng,OUTSIDE,1,742,3,-1.0,Expired
Keju Cream Cheese,Produk Olahan Susu,Karton,Chiller,0,56,0,56.0,Fresh
Air Soda,Produk Minuman,Plastik,Outside,0,19,0,19.0,Fresh
Sereal Oat,Produk Kering,Karton,Outside,1,252,10,20.0,Fresh
Kornet Sapi,Produk Kaleng,Kaleng,Outside,False,981,0,981.0,Fresh
Biskuit Digestive,Produk Kering,Plastik,Outside,0,256,0,256.0,Fresh
Nugget Sayuran,Produk Protein,plastic,FREEZER,0,54,0,54.0,Fresh
Keju Cream Cheese,Produk Olahan Susu,Karton,Chiller,0,34,0,34.0,Fresh
Biskuit Mentega,,Kaleng,Outside,0,323,0,323.0,Fresh
Keju Cheddar,Produk Olahan Susu,Plastik,Chiller,1,60,3,11.0,Fresh
Susu UHT Vanila,Produk Olahan Susu,Karton,Chiller,1,148,4,-3.0,Expired
Nugget Sapi,Produk Protein,Plastik,Freezer,0,97,0,97.0,Fresh
Susu Evaporasi,Dairy,Kaleng,Chiller,0,506,0,506.0,Fresh
Sereal Granola,Produk Kering,Karton,Outside,1,260,5,25.0,Fresh
  Ikan Salmon  ,,Kaleng,Room Temp,0,229,0,229.0,Fresh
Sosis Bebek,Produk Protein,plastik,Kulkas,0,62,0,62.0,Fresh
Sereal Cornflakes,Produk Kering,Karton,Outside,0,296,0,296.0,Fresh
Jus Apel,Beverage,Karton,Chiller,0,,0,110.0,Fresh
Mangga Kaleng,Produk Kaleng,Tin,Outside,0,435,0,,FRESH
Susu Almond,Dairy,Karton,,1,8,4,1.0,Soon
Soda Lemon,Produk Minuman,KALENG,Outside,0,194,0,194.0,Fresh
Jus Anggur,Produk Minuman,Botol Kaca,Chiller,0,,0,267.0,Fresh
Sosis Bebek,PRODUK PROTEIN,Plastik,Chiller,0,87 hari,0,9999.0,Fresh
Sereal Cornflakes,Produk Kering,Karton,Outside,1,327,35,-5.0,kadaluarsa
Air Mineral,Produk Minuman,Plastik,Outside,1,377,6,-5.0,Expired
cola original,Produk Minuman,Kaleng,Outside,False,179,0,179.0,Fresh
Sarden Tomat,Produk Kaleng,Kaleng,Outside,0,475,0,475.0,Fresh
Sarden Tomat,Prod. Kaleng,Kaleng,Outside,1,777,3,-1.0,Expired
Mie Instan Ayam,Produk Kering,Plastik,Outside,1,106,2,-2.0,Expired
Biskuit Digestive,Produk Kering,Plastik,Outside,1,310,11,3.0,Soon
Susu Kental Manis Coklat,Produk Olahan Susu,Kaleng,Chiller,,560,11,3.0,Soon
Yogurt Blueberry,Produk Olahan Susu,Plastik,Chiller,1,15,5,-2.0,Expired
Keju Edam,Produk Olahan Susu,PLASTIK,Chiller,1,160,8,13.0,fresh
 Susu Bubuk Bayi,Produk Olahan Susu,Karton,Outside,no,64,0,64.0,Fresh
Yogurt Blueberry,PRODUK OLAHAN SUSU,Plastik,Chiller,1,19,1,9999.0,Soon
Nugget Udang,Prod. Protein,Plastik,Freezer,1,46,3,0.0,Expired
Susu Almond,Produk Olahan Susu,Kardus,Chiller,1,212,1,4.0,Soon
 Biskuit Sandwich,Produk Kering,Plastik,Outside,1,164 hari,5,0.0,Expired
Susu Bubuk Skim,Produk Olahan Susu,Karton,Outside,1,635,16,14.0,Fresh
Biskuit Digestive,Produk Kering,Plastik,Outside,1,195,4,10.0,Segar
Susu Kental Manis Coklat,Produk Olahan Susu,Kaleng,Chiller,0,543,0,543.0,Fresh
Susu Kental Manis Coklat,Produk Olahan Susu,Kaleng,Chiller,1,79,19,-5.0,Expired
Yogurt Mangga,Produk Olahan Susu,Plastik,Chiller,1,15,5,-2.0,Kadaluarsa
Keju Cream Cheese,Produk Olahan Susu,Karton,Kulkas,0,42,0,42.0,Fresh
Teh Botol,Produk Minuman,Botol Kaca,Outside,0,350,0,350.0,Fresh
Keju Cheddar,Produk Olahan Susu,Plastik,Chiller,0,,0,59.0,Fresh
Mangga Kaleng,Produk Kaleng,Kaleng,Outside,1,371,6,-3.0,Expired
Nugget Sapi,Produk Protein,Plastik,Freezer,0,88,0,88.0,Fresh
Susu UHT Low Fat,Prod. Susu,Karton,Chiller,1,232,1,4.0,Soon
Sosis Frozen,Produk Protein,Plastik,,1,89,8,-5.0,Expired
