nama_item,jenis_item,lokasi_penyimpanan,hari_sejak_pembelian,sisa_hari,label
Tomat,Sayur,Pendingin,-5.0,1325.7,Segar
Tomat,Sayur,Suhu Ruang,2.0,1.3,Busuk
Pisang,,Suhu Ruang,3.0,1.8,Terlalu Matang
Mangga,Buah,Pembeku,5.0,29.6,Matang
Jeruk,Buah,Pendingin,0.0,28.2,Mentah
Jeruk,Buah,Pendingin,2.0,15.7,Matang
Anggur,Buah,Pendingin,4.0,26.6,Mentah
Timun,Sayur,Suhu Ruang,1.0,8.6,Segar
Kentang,Sayur,Pendingin,2.0,19.2,Segar
Jeruk,Buah,Suhu Ruang,0.0,6.7,Matang
Pisang,Buah,Pembeku,1.0,3.0,Busuk
Pisang,Buah,Pendingin,1.0,1.1,Busuk
Tomat,Sayur,Pendingin,5.0,14.5,Segar
Cabe,Sayur,Suhu Ruang,2.0,0.9,Busuk
Anggur,Buah,Suhu Ruang,3.0,2.1,Terlalu Matang
Anggur,Buah,Suhu Ruang,0.0,0.9,Busuk
Cabe,Sayur,Suhu Ruang,2.0,1.5,Busuk
Kentang,Sayur,Suhu Ruang,5.0,19.9,Segar
Timun,Sayur,Pembeku,0.0,3.3,Busuk
Wortel,Sayur,Suhu Ruang,1.0,18.0,Segar
,,,,2.3,Busuk
Anggur,Buah,Pembeku,3.0,10.3,Terlalu Matang
Pisang,Buah,Suhu Ruang,0.0,0.2,Busuk
Anggur,Buah,Pendingin,0.0,16.6,Mentah
Cabe,Sayur,Pendingin,2.0,2.0,Busuk
Jeruk,Buah,Pembeku,1.0,3.9,Busuk
Pisang,Buah,Pembeku,1.0,3.1,Busuk
Mangga,Buah,Pembeku,0.0,3.1,Busuk
Tomat,Sayur,Pendingin,1031.0,6862.8,Busuk
Cabe,Sayur,Pendingin,1.0,14.1,Segar
Mangga,Buah,Suhu Ruang,3.0,5.4,Matang
Timun,Sayur,,,1.0,Busuk
Anggur,Buah,Pendingin,3.0,13.4,Matang
Tomat,Sayur,Suhu Ruang,2.0,5.8,Segar
Mangga,Buah,Pendingin,2.0,4.9,Terlalu Matang
Jeruk,Buah,Pendingin,1.0,6.3,Terlalu Matang
Pisang,Buah,Pembeku,0.0,7.5,Terlalu Matang
Timun,Sayur,Pendingin,3.0,26.3,Segar
Cabe,Sayur,Pembeku,2.0,2.1,Busuk
Tomat,Sayur,Suhu Ruang,1498.0,680.5,Segar
Anggur,Buah,Suhu Ruang,0.0,5.8,Matang
Kentang,Sayur,Pembeku,1.0,1.1,
Kentang,Sayur,Pembeku,1.0,7.1,Busuk
Mangga,Buah,Suhu Ruang,3.0,10.2,Mentah
Anggur,Buah,Pembeku,1.0,2.9,Busuk
Cabe,Sayur,Pembeku,2.0,1.8,Busuk
Pisang,Buah,Pendingin,1665.0,6696.2,Terlalu Matang
Kentang,Sayur,Suhu Ruang,2.0,2.6,Busuk
Wortel,Sayur,Pembeku,1.0,8.3,Busuk
Jeruk,Buah,Suhu Ruang,-764.0,-619.6,Busuk
Mangga,Buah,Pembeku,1.0,3.5,Busuk
Tomat,Sayur,Pembeku,6.0,18.9,Segar
Kentang,Sayur,Pembeku,1.0,9.2,Busuk
Timun,Sayur,Suhu Ruang,2.0,1.7,Busuk
Jeruk,Buah,Pembeku,1.0,2.6,Busuk
Wortel,Sayur,Suhu Ruang,6.0,10.5,Segar
Pisang,Buah,Pendingin,1000.0,1659.0,Matang
Timun,Sayur,Pendingin,0.0,16.7,Segar
,Buah,Suhu Ruang,0.0,0.4,Busuk
Anggur,Buah,Suhu Ruang,1.0,7.6,Matang
,Buah,,4.0,9.6,Matang
Tomat,Sayur,Pembeku,-815.0,-230.9,Busuk
Apel,Buah,Suhu Ruang,3.0,,
Timun,Sayur,Suhu Ruang,2.0,1.7,Busuk
Wortel,Sayur,Pembeku,5.0,37.4,Segar
Jeruk,Buah,Suhu Ruang,0.0,3.2,Terlalu Matang
Mangga,Buah,Pendingin,4143.0,2457.6,Matang
,,,2.0,17.9,
Pisang,Buah,Suhu Ruang,0.0,0.1,Busuk
Apel,Buah,Pendingin,1.0,1.6,Busuk
Tomat,Sayur,Suhu Ruang,6.0,5.0,Segar
Apel,Buah,Pembeku,1.0,2.8,Busuk
Timun,Sayur,Suhu Ruang,1.0,1.5,Busuk
Jeruk,Buah,Pendingin,0.0,0.5,Busuk
Timun,Sayur,Pembeku,2.0,35.9,Segar
Jeruk,Buah,Suhu Ruang,-5.0,3980.9,Mentah
Apel,Buah,Pembeku,2.0,,
Cabe,Sayur,Pendingin,1.0,20.9,Segar
Cabe,Sayur,Pembeku,1.0,30.6,Segar
,Buah,Pendingin,,6.5,
,Buah,Pembeku,,,Matang
Kentang,Sayur,Suhu Ruang,2.0,2.0,Busuk
Kentang,Sayur,Suhu Ruang,2.0,19.1,Segar
Anggur,Buah,Pembeku,2.0,34.9,Matang
Apel,Buah,Pendingin,4.0,31.0,Mentah
Anggur,Buah,Pembeku,1.0,25.4,Matang
Timun,Sayur,Pembeku,0.0,5.4,Busuk
Wortel,Sayur,Suhu Ruang,1.0,1.9,Busuk
Anggur,Buah,Suhu Ruang,0.0,11.4,Mentah
Apel,Buah,Pendingin,2.0,6.5,Terlalu Matang
Mangga,Buah,Pendingin,0.0,0.5,Busuk
Mangga,Buah,Suhu Ruang,1.0,0.4,Busuk
Pisang,Buah,Pendingin,2.0,21.7,Mentah
Apel,Buah,Suhu Ruang,1.0,0.2,Busuk
Cabe,Sayur,Suhu Ruang,-5.0,1222.3,Busuk
Mangga,Buah,Pembeku,1.0,9.0,Terlalu Matang
Timun,Sayur,Pendingin,5.0,24.1,Segar
Kentang,Sayur,Suhu Ruang,1.0,0.1,Busuk
Timun,Sayur,Pendingin,5.0,18.3,Segar
Apel,,Suhu Ruang,,,Matang
Mangga,Buah,Pendingin,0.0,9.4,Matang
Kentang,Sayur,Suhu Ruang,1.0,20.2,Segar
Cabe,Sayur,Pendingin,1.0,1.5,Busuk
Tomat,Sayur,Pembeku,6.0,20.9,Segar
Timun,Sayur,Pembeku,1.0,31.5,Segar
Tomat,Sayur,Pembeku,6.0,28.0,Segar
Pisang,Buah,Pembeku,5.0,16.3,Matang
Wortel,Sayur,Pendingin,2.0,38.1,Segar
Anggur,Buah,Suhu Ruang,2.0,10.4,Mentah
???,Sayur,Pembeku,1.0,21.1,Segar
Pisang,Buah,Pendingin,3.0,4.0,Terlalu Matang
Kentang,Sayur,Suhu Ruang,3.0,18.6,Segar
Mangga,Buah,Pembeku,6.0,28.8,Mentah
,Sayur,Suhu Ruang,,9.4,
Apel,Buah,Suhu Ruang,1.0,10.5,Mentah
Cabe,Sayur,Pembeku,0.0,6.7,Busuk
Cabe,Sayur,Suhu Ruang,0.0,1638.5,N/A
Kentang,Sayur,Pendingin,1000.0,1061.6,Segar
Wortel,Sayur,Suhu Ruang,,8.1,Segar
Cabe,Sayur,Pendingin,3.0,17.9,Segar
Kentang,Sayur,,,40.1,
Timun,Sayur,Suhu Ruang,3.0,8.5,Segar
Jeruk,Buah,Pendingin,2.0,7.0,Terlalu Matang
Timun,Sayur,Suhu Ruang,1.0,1.0,Busuk
Cabe,Sayur,Suhu Ruang,6.0,10.9,Segar
Timun,Sayur,Suhu Ruang,0.0,0.7,Busuk
Cabe,Sayur,Pendingin,0.0,1.2,Busuk
Wortel,Sayur,Pendingin,1.0,1.2,Busuk
Anggur,Buah,Pembeku,0.0,1.0,Busuk
Kentang,Sayur,Pendingin,2.0,2.6,Busuk
Timun,Sayur,Pembeku,0.0,1.6,Busuk
Pisang,Buah,Pembeku,0.0,1.7,Busuk
Tomat,Sayur,Pendingin,2.0,0.1,Busuk
Apel,Buah,Pendingin,5.0,21.5,Matang
Pisang,Buah,Pembeku,6116.0,2890.9,Mentah
Cabe,Sayur,Suhu Ruang,0.0,0.1,Busuk
Kentang,Sayur,Pembeku,1.0,1.1,Busuk
Tomat,Sayur,Pembeku,2.0,4.5,Busuk
Kentang,Sayur,Suhu Ruang,0.0,1667.5,
Tomat,Sayur,Pembeku,3.0,38.3,Segar
,Buah,Suhu Ruang,2.0,9.0,Matang
Wortel,Sayur,Pembeku,1.0,4.2,Busuk
Pisang,Buah,Pendingin,6.0,11.2,Mentah
Anggur,Buah,Pembeku,0.0,1.2,
Apel,Bumbu,Suhu Ruang,4.0,12.7,Mentah
Mangga,Buah,Pembeku,6.0,36.3,Mentah
Tomat,Sayur,Pembeku,1.0,0.4,Busuk
Wortel,Sayur,Pendingin,2.0,1.1,Busuk
Tomat,Sayur,Suhu Ruang,4.0,7.2,Segar
Kentang,Sayur,Suhu Ruang,2.0,1.3,Busuk
Pisang,Buah,Suhu Ruang,6.0,7.0,Mentah
Wortel,Sayur,Suhu Ruang,0.0,11.6,Segar
Mangga,Buah,Suhu Ruang,-5.0,4266.3,Terlalu Matang
Wortel,Sayur,Suhu Ruang,1.0,2.4,Busuk
,Buah,Pendingin,2.0,,Terlalu Matang
Timun,Sayur,Pembeku,1.0,5.8,Busuk
Anggur,Buah,Pembeku,0.0,1.1,Busuk
Anggur,Buah,Suhu Ruang,2.0,2.1,Terlalu Matang
Mangga,Buah,Pendingin,0.0,0.2,Busuk
Apel,Buah,Suhu Ruang,2.0,11.5,Mentah
Mangga,Buah,Pendingin,0.0,,Mentah
Anggur,Buah,Pendingin,0.0,0.5,Busuk
Cabe,Sayur,,500.0,2172.8,Expired
Cabe,Sayur,Suhu Ruang,4.0,5.9,Segar
Apel,Buah,Suhu Ruang,1.0,0.5,Busuk
Kentang,Sayur,Suhu Ruang,0.0,1.8,Busuk
Anggur,Buah,Pembeku,-5.0,1360.3,Busuk
Timun,,Pembeku,1.0,5.8,Busuk
Wortel,Sayur,Suhu Ruang,0.0,1.0,Busuk
Kentang,Sayur,,5.0,7.2,
Cabe,Sayur,Pendingin,500.0,1974.3,N/A
Mangga,Buah,Pendingin,2.0,6.9,Terlalu Matang
Tomat,Sayur,Pendingin,0.0,19.5,Segar
Cabe,Sayur,Suhu Ruang,1.0,10.0,Segar
Wortel,Sayur,Pendingin,6.0,18.2,Segar
Kentang,Sayur,Pembeku,0.0,8.4,Busuk
Timun,Sayur,Suhu Ruang,3.0,6.0,Segar
Mangga,Buah,Pendingin,4.0,24.5,Mentah
Kentang,Sayur,Pendingin,0.0,4.0,Busuk
Anggur,,,1.0,,Matang
Jeruk,Buah,Pendingin,2.0,5.8,Terlalu Matang
,Buah,Suhu Ruang,0.0,7.2,Matang
,,Pendingin,,0.0,Busuk
Anggur,Buah,Pendingin,3.0,11.3,Matang
Wortel,Sayur,Pendingin,1.0,3.3,Busuk
Tomat,Sayur,Pendingin,2.0,10.5,Segar
Anggur,Buah,Pendingin,5.0,10.8,Matang
Timun,Sayur,Suhu Ruang,3.0,6.9,Segar
Apel,Buah,Pendingin,1000.0,1358.6,Matang
Kentang,Sayur,Pendingin,1.0,0.9,Busuk
Wortel,Sayur,Pendingin,1.0,33.8,Segar
Kentang,Sayur,Pembeku,-5.0,1880.8,Busuk
,,Pembeku,1.0,6.5,Busuk
Anggur,Buah,Suhu Ruang,3.0,7.2,Mentah
Cabe,Sayur,Suhu Ruang,1.0,1.5,Busuk
Kentang,Sayur,Suhu Ruang,1.0,13.8,Segar
Tomat,Sayur,Pendingin,3.0,16.9,Segar
Tomat,Sayur,Suhu Ruang,-5.0,4482.3,Segar
Anggur,,,2.0,2.7,Terlalu Matang
Pisang,Buah,Suhu Ruang,,0.3,Busuk
Kentang,Sayur,Pembeku,0.0,10.1,
Timun,Sayur,Pendingin,6.0,9.9,Segar
Tomat,Sayur,Pembeku,0.0,2.5,Busuk
Apel,Buah,,9999.0,2548.2,
Anggur,Buah,Pendingin,,,
Cabe,,Suhu Ruang,1.0,0.9,Busuk
Tomat,Sayur,Pendingin,2.0,0.3,Busuk
Jeruk,Buah,Suhu Ruang,0.0,10.1,Matang
Jeruk,Buah,Suhu Ruang,3.0,10.3,Matang
Cabe,Sayur,Pendingin,4.0,13.8,Segar
,Buah,Suhu Ruang,5.0,5.7,Matang
Wortel,Sayur,Suhu Ruang,3.0,6.8,Segar
Jeruk,??,Pendingin,0.0,2.3,Busuk
Anggur,Buah,Pembeku,0.0,20.2,Matang
Wortel,Sayur,Suhu Ruang,3.0,10.1,Segar
Apel,Buah,Suhu Ruang,2.0,8.6,Matang
Pisang,,Suhu Ruang,4.0,,
Timun,Sayur,Suhu Ruang,1.0,0.3,Busuk
Cabe,Sayur,Pendingin,3790.0,9594.0,Segar
Cabe,Sayur,Suhu Ruang,2.0,14.3,Segar
Mangga,Buah,Pendingin,3.0,7.1,Terlalu Matang
Cabe,Sayur,Pembeku,0.0,2.5,Busuk
Mangga,Buah,Suhu Ruang,1.0,0.5,Busuk
Mangga,Buah,Pendingin,2.0,15.8,Matang
Timun,Sayur,Suhu Ruang,1.0,1.8,Busuk
Tomat,Sayur,Pendingin,4.0,13.8,Segar
Apel,Buah,Pendingin,3.0,15.9,Matang
Jeruk,Buah,Pendingin,,0.8,
Tomat,Sayur,Pembeku,0.0,4.4,Busuk
Pisang,Buah,Pendingin,-450.0,-990.8,Mentah
Cabe,Sayur,Suhu Ruang,0.0,0.2,Busuk
Pisang,Buah,Suhu Ruang,1.0,2.9,Terlalu Matang
Pisang,Buah,Pembeku,2.0,10.5,Terlalu Matang
Timun,Sayur,Suhu Ruang,0.0,9.7,Expired
Wortel,Sayur,Suhu Ruang,4.0,7.6,Segar
buah123,Sayur,Pembeku,0.0,4.0,Busuk
Timun,Sayur,Pendingin,0.0,0.3,Busuk
Tomat,Sayur,Suhu Ruang,5.0,5.3,Segar
Tomat,Sayur,Suhu Ruang,1.0,11.1,Segar
Timun,Sayur,Suhu Ruang,1000.0,2113.4,Segar
Apel,Buah,Pembeku,1.0,3.1,Busuk
Apel,Buah,Pembeku,,2.0,Busuk
Apel,Buah,Pendingin,2.0,5.0,Terlalu Matang
Timun,Sayur,Pembeku,3068.0,4469.5,Segar
Mangga,Buah,Pembeku,0.0,18.7,Matang
Mangga,Buah,Pembeku,4296.0,995.7,Matang
Timun,Sayur,Pendingin,6.0,14.1,Segar
Mangga,Buah,Lemari,5.0,7.9,Matang
Wortel,Sayur,,4.0,,Segar
Wortel,Sayur,Pembeku,2.0,6.5,Busuk
Mangga,Buah,Pembeku,4.0,36.4,Mentah
Cabe,Sayur,Pendingin,2.0,18.6,Segar
Jeruk,Buah,Pendingin,0.0,1.3,Busuk
Jeruk,Buah,Suhu Ruang,1.0,2.8,Terlalu Matang
Kentang,Sayur,Suhu Ruang,1.0,0.9,Busuk
Mangga,,,1.0,0.5,
Anggur,Buah,Pembeku,0.0,3.7,Busuk
Timun,Sayur,Pembeku,0.0,5.4,Busuk
Anggur,Buah,Pembeku,0.0,2.7,Busuk
Apel,Buah,Pembeku,1.0,16.1,Terlalu Matang
Timun,Sayur,Pembeku,0.0,40.6,Segar
Pisang,Buah,Suhu Ruang,1.0,2.6,Terlalu Matang
Tomat,Sayur,Suhu Ruang,5.0,4.1,Segar
Cabe,Sayur,Suhu Ruang,2.0,12.2,Segar
Timun,Sayur,Pendingin,1.0,2.4,Busuk
Pisang,Buah,Pendingin,0.0,15.6,Mentah
Apel,Buah,Suhu Ruang,4.0,12.9,Mentah
Mangga,Buah,Pendingin,-613.0,-446.9,Mentah
Jeruk,Buah,,500.0,2520.7,Expired
Tomat,Sayur,Pembeku,5.0,36.7,Segar
Anggur,Buah,Pembeku,1.0,14.6,Terlalu Matang
Kentang,Sayur,Suhu Ruang,5.0,12.6,Segar
Jeruk,Buah,Suhu Ruang,4.0,15.4,Mentah
Apel,Buah,Suhu Ruang,2.0,3.9,Terlalu Matang
Kentang,Sayur,Pendingin,1.0,0.2,Busuk
Jeruk,Buah,Pendingin,1.0,16.1,Matang
Mangga,Buah,Pendingin,3.0,3.6,Terlalu Matang
Pisang,Buah,Pendingin,8776.0,9758.2,Matang
Apel,Buah,Suhu Ruang,1.0,2.6,Terlalu Matang
Pisang,Buah,Pembeku,3.0,26.9,Matang
Apel,Buah,Suhu Ruang,-382.0,-52.8,Mentah
Apel,Buah,Pembeku,0.0,3.1,Busuk
Apel,Buah,Pendingin,0.0,17.4,Matang
Mangga,Buah,Suhu Ruang,3.0,3.6,Terlalu Matang
Pisang,Buah,Pembeku,1.0,0.2,Busuk
Kentang,Sayur,Pendingin,1.0,1.7,Busuk
Tomat,Sayur,Suhu Ruang,1.0,1.0,Busuk
Timun,Sayur,Pendingin,0.0,2.0,Busuk
Mangga,Buah,Suhu Ruang,1.0,7.1,Mentah
Anggur,Buah,Suhu Ruang,3.0,2.0,Terlalu Matang
Cabe,Sayur,Pendingin,284.0,9662.0,Busuk
Jeruk,Buah,Pendingin,6.0,34.5,Mentah
Kentang,Sayur,Suhu Ruang,0.0,1.0,Busuk
Anggur,Buah,Suhu Ruang,1.0,1.0,Busuk
Timun,Sayur,Suhu Ruang,0.0,1.3,Busuk
Timun,Sayur,Pendingin,1.0,0.8,Busuk
Apel,Buah,Luar Ruangan,5.0,19.5,Matang
Tomat,Sayur,Suhu Ruang,2.0,1.4,Busuk
Pisang,Buah,Pembeku,0.0,1.5,Busuk
Apel,Buah,Suhu Ruang,1.0,12.1,Mentah
Wortel,Sayur,Pembeku,-576.0,-611.6,Busuk
Tomat,Sayur,Pembeku,0.0,35.3,Segar
Tomat,Sayur,Pendingin,0.0,0.3,Busuk
Tomat,Sayur,Pembeku,1.0,2.8,Busuk
Wortel,Sayur,Pembeku,2.0,3.9,Busuk
,Buah,,2.0,4.9,
Jeruk,Buah,Suhu Ruang,1000.0,3016.6,Matang
Cabe,Sayur,Pendingin,0.0,1.6,Busuk
Wortel,??,Suhu Ruang,6.0,12.1,Segar
Anggur,Buah,Suhu Ruang,1.0,5.1,Matang
Tomat,Sayur,Pendingin,0.0,0.3,Busuk
Jeruk,Buah,Pembeku,5.0,31.7,Matang
Mangga,Buah,Pendingin,1.0,0.5,Busuk
Tomat,,Suhu Ruang,-99.0,2771.0,Expired
Anggur,Buah,Pendingin,0.0,6.3,Terlalu Matang
Anggur,Buah,Pendingin,1.0,11.8,Matang
Jeruk,Buah,Pendingin,500.0,2892.1,
Mangga,Buah,Suhu Ruang,-137.0,-76.1,Mentah
Cabe,Sayur,Suhu Ruang,3.0,7.1,Segar
Tomat,Sayur,Pembeku,1.0,5.8,Busuk
Jeruk,Buah,Suhu Ruang,0.0,9.2,Matang
Mangga,Buah,Pembeku,1.0,1.4,Busuk
Kentang,Sayur,Suhu Ruang,0.0,2.1,Busuk
Pisang,Buah,Pendingin,-287.0,-168.8,Busuk
Apel,Buah,Pembeku,1.0,3.8,Busuk
Timun,Sayur,Pembeku,0.0,5.4,Busuk
Wortel,Sayur,Suhu Ruang,1236.0,2088.3,Busuk
Mangga,Buah,Suhu Ruang,0.0,9.0,Mentah
,Sayur,,,0.3,Busuk
Apel,Buah,Suhu Ruang,1.0,10.3,Mentah
Anggur,Buah,Pendingin,5.0,27.8,Mentah
Wortel,Sayur,Pendingin,5.0,23.1,Segar
Anggur,Buah,Pembeku,0.0,13.6,Terlalu Matang
Anggur,Buah,Lemari,2.0,19.1,Mentah
Tomat,Sayur,Pembeku,2.0,26.6,Segar
Kentang,Sayur,Suhu Ruang,0.0,1.8,Busuk
Anggur,Buah,Pendingin,0.0,25.2,Mentah
Apel,,,,37.1,Mentah
Pisang,Buah,Pembeku,1.0,1.9,Busuk
Tomat,Sayur,Pembeku,4.0,33.0,Segar
Timun,Sayur,Pembeku,2.0,3.7,Busuk
Timun,Sayur,Pendingin,0.0,0.7,Busuk
Mangga,Buah,Pembeku,0.0,3.2,Busuk
Mangga,Buah,Gudang,5.0,9.4,Matang
Apel,Daging,Suhu Ruang,2.0,3.0,Terlalu Matang
Anggur,Buah,Suhu Ruang,1.0,5.6,Matang
Apel,,,,,Busuk
Anggur,,Pembeku,1.0,0.4,Busuk
Pisang,Buah,Pendingin,1.0,21.9,Mentah
Mangga,Buah,Pendingin,0.0,1.4,Busuk
Wortel,Sayur,Pendingin,0.0,3.2,Busuk
Mangga,Buah,Pembeku,3.0,13.1,Terlalu Matang
Anggur,Buah,Pembeku,1.0,1.9,Busuk
Wortel,Sayur,Pembeku,1.0,39.5,Segar
Cabe,Sayur,Suhu Ruang,-5.0,4352.9,Segar
Apel,Buah,Pembeku,0.0,4.4,Busuk
Wortel,Sayur,Suhu Ruang,1.0,7.1,Segar
Anggur,Buah,Suhu Ruang,0.0,0.4,Busuk
Timun,Sayur,Pembeku,2.0,4.2,Busuk
Mangga,Buah,,2.0,,
Cabe,Sayur,,2.0,,Busuk
Jeruk,Buah,Suhu Ruang,0.0,4.7,Terlalu Matang
Timun,Sayur,Pendingin,1.0,3.5,Busuk
Mangga,,Suhu Ruang,0.0,1707.7,
Tomat,Sayur,Pendingin,3.0,8.3,Segar
Timun,Sayur,Pembeku,1.0,4.7,Busuk
,,Pendingin,,26.6,Segar
Mangga,Buah,Pendingin,1.0,1.4,Busuk
Jeruk,Buah,Suhu Ruang,1.0,7.3,Matang
Timun,Sayur,Pendingin,1.0,0.2,Busuk
UNKNOWN,Sayur,Pendingin,0.0,2.3,Busuk
Wortel,Sayur,Pendingin,4.0,29.3,Segar
Timun,Sayur,Suhu Ruang,1.0,8.3,Segar
Mangga,Buah,Suhu Ruang,1.0,3.5,Terlalu Matang
Jeruk,Buah,Pendingin,1.0,21.7,Matang
Tomat,Sayur,Suhu Ruang,1.0,0.0,Busuk
Cabe,Sayur,Suhu Ruang,0.0,0.7,Busuk
Apel,Buah,Suhu Ruang,3.0,16.3,Mentah
,Sayur,Pendingin,2.0,31.0,Segar
Timun,Sayur,Suhu Ruang,2.0,8.9,Segar
Cabe,Sayur,Suhu Ruang,2.0,0.7,Busuk
Anggur,Buah,Suhu Ruang,0.0,0.7,Busuk
Kentang,Sayur,Pendingin,2.0,5.1,Busuk
Kentang,Sayur,Pendingin,-46.0,-900.0,Busuk
Mangga,Buah,Pendingin,1.0,10.0,Matang
Tomat,Sayur,Pendingin,0.0,1.4,Busuk
Tomat,Sayur,Pendingin,5.0,19.9,Segar
Kentang,Sayur,Pendingin,3.0,34.7,Segar
Wortel,Sayur,Pendingin,1.0,4.4,
Pisang,Buah,Pembeku,3.0,39.2,Mentah
Apel,Buah,Suhu Ruang,0.0,0.2,Busuk
Jeruk,Buah,Suhu Ruang,1000.0,1860.2,Mentah
Timun,Sayur,Pendingin,2.0,0.0,Busuk
Cabe,Sayur,Pendingin,1.0,1.6,Busuk
Apel,Buah,Pendingin,1.0,1.0,Busuk
Mangga,Buah,Suhu Ruang,,,Mentah
Jeruk,Buah,Pendingin,1.0,1.3,Busuk
Wortel,Sayur,Pendingin,9245.0,3555.0,Segar
Cabe,Sayur,Suhu Ruang,1.0,0.6,Busuk
Wortel,Sayur,Pendingin,-104.0,-628.2,Busuk
Cabe,,Pendingin,0.0,0.4,
Pisang,Buah,Pendingin,0.0,3.6,Terlalu Matang
Timun,Sayur,Pembeku,3.0,38.1,Segar
Wortel,Sayur,Pendingin,1.0,28.0,1
Mangga,Buah,Suhu Ruang,0.0,0.6,Busuk
Kentang,Sayur,Pembeku,0.0,6.0,Busuk
Kentang,Sayur,Suhu Ruang,4.0,13.6,
Jeruk,Buah,Pembeku,-983.0,-38.6,Matang
Tomat,Sayur,Suhu Ruang,2.0,0.7,Busuk
Wortel,Sayur,Suhu Ruang,1.0,0.6,Busuk
Wortel,Sayur,Pendingin,,17.4,Segar
,Sayur,Pendingin,1.0,2.2,Busuk
Anggur,Buah,Pembeku,0.0,1.3,Busuk
Jeruk,Buah,Pembeku,1000.0,3512.7,Busuk
Jeruk,Buah,Pendingin,0.0,23.2,Matang
Kentang,Sayur,Suhu Ruang,1.0,2.2,Busuk
Kentang,Sayur,Pendingin,6.0,20.6,Segar
Pisang,Buah,Pembeku,1.0,12.1,Terlalu Matang
Pisang,Buah,Pembeku,0.0,0.2,Busuk
,Buah,,3.0,4.6,
Anggur,Buah,Pendingin,1.0,6.0,Terlalu Matang
Timun,Sayur,Suhu Ruang,1.0,1.4,Busuk
Tomat,Sayur,Pendingin,0.0,0.0,Busuk
Anggur,Buah,Pembeku,0.0,1601.3,Terlalu Matang
Wortel,Sayur,Suhu Ruang,0.0,1.8,Busuk
Anggur,Buah,Pembeku,5.0,25.3,Matang
Anggur,Buah,,500.0,2467.2,
Pisang,Buah,Pembeku,0.0,1.5,Busuk
Jeruk,Buah,Suhu Ruang,1.0,0.5,Busuk
Tomat,Sayur,Pembeku,6.0,19.0,Segar
Pisang,Buah,Suhu Ruang,5.0,4.3,Matang
Mangga,Buah,Pendingin,5.0,14.0,Matang
Cabe,Sayur,Pembeku,1.0,3.1,Busuk
Mangga,Buah,Pembeku,4.0,26.2,Matang
Timun,Sayur,Pendingin,1.0,1.2,Busuk
Jeruk,Buah,Suhu Ruang,1.0,0.5,Busuk
Jeruk,Buah,Pembeku,1.0,4.9,Busuk
Kentang,Sayur,Suhu Ruang,0.0,1.8,
Wortel,Sayur,Pembeku,1.0,5.5,Busuk
Wortel,Sayur,Suhu Ruang,0.0,1.0,Busuk
Timun,Sayur,Suhu Ruang,0.0,0.9,Busuk
Apel,Buah,Pendingin,1.0,1.0,Busuk
Apel,Buah,Suhu Ruang,4.0,14.0,Mentah
Anggur,Buah,Suhu Ruang,0.0,0.9,Busuk
Mangga,Buah,Pembeku,3.0,26.8,Matang
Pisang,1,Pendingin,5.0,9.6,Matang
Mangga,Buah,Pendingin,5.0,15.2,Matang
Kentang,Sayur,Pendingin,6.0,40.6,Segar
Cabe,Sayur,Pembeku,2.0,20.1,Segar
Pisang,Buah,Pendingin,0.0,4.7,Terlalu Matang
Anggur,Buah,Pendingin,6.0,26.9,Mentah
Jeruk,Buah,Suhu Ruang,6.0,10.3,Mentah
Tomat,Sayur,Pembeku,5.0,37.5,Segar
Tomat,Sayur,Suhu Ruang,0.0,0.3,Busuk
Cabe,Sayur,Pendingin,1.0,2.2,Busuk
Mangga,Buah,Pembeku,2.0,13.7,Terlalu Matang
Timun,Sayur,Suhu Ruang,2.0,1.1,Busuk
Wortel,Sayur,Pendingin,1.0,0.6,Busuk
Anggur,Buah,Suhu Ruang,0.0,8.5,Matang
Mangga,Buah,Suhu Ruang,1.0,0.4,Busuk
Cabe,Sayur,Pendingin,3.0,14.9,Segar
Jeruk,Buah,Pendingin,-5.0,4557.5,Terlalu Matang
Tomat,Sayur,Pembeku,0.0,4.4,Busuk
Timun,Sayur,Pendingin,4.0,16.9,Segar
Apel,Buah,Pembeku,0.0,,Busuk
Apel,Buah,Pendingin,1.0,23.3,Matang
Kentang,Sayur,Pembeku,2.0,11.0,Busuk
Pisang,Ikan,Suhu Ruang,0.0,5.8,Matang
Jeruk,Buah,Suhu Ruang,4.0,7.7,Matang
Wortel,,Suhu Ruang,2.0,17.3,Segar
,,Pembeku,1.0,27.7,Matang
Pisang,Buah,Pembeku,1.0,1.8,Busuk
Timun,Sayur,Pendingin,5.0,18.3,Segar
Kentang,Sayur,Suhu Ruang,2.0,17.0,Segar
Wortel,Sayur,Pendingin,0.0,2.2,Busuk
Jeruk,Buah,Pendingin,1.0,27.6,Mentah
Timun,Sayur,Pembeku,0.0,3.9,Busuk
Apel,Buah,Pembeku,3.0,17.9,Terlalu Matang
Anggur,Buah,Pendingin,4.0,18.7,Matang
Jeruk,Buah,Suhu Ruang,2.0,14.8,Mentah
,,,1.0,2.0,Busuk
Wortel,Sayur,Suhu Ruang,1.0,0.5,Busuk
Jeruk,Buah,Pendingin,3.0,7.0,Terlalu Matang
Jeruk,Buah,Pendingin,5.0,19.2,Matang
Apel,Buah,Suhu Ruang,3.0,7.6,Matang
Wortel,Sayur,Pendingin,0.0,4.4,Busuk
