food_name,food_category,packaging_type,storage_location,is_opened,days_to_expire,days_since_opened,sisa_hari,label
Buah Cocktail,Produk Kaleng,Kaleng,Outside,1,188.0,4.0,-1.0,Expired
Susu Uht Coklat,Produk Olahan Susu,Karton,Chiller,1,152.0,5.0,-4.0,Expired
Kornet Ayam,Produk Kaleng,Kaleng,Outside,0,224.0,0.0,224.0,Fresh
Sosis Ikan,Produk Protein,Plastik,Chiller,1,14.0,7.0,-4.0,Expired
Nugget Tempe,Produk Protein,Plastik,Freezer,0,97.0,0.0,97.0,Fresh
Keju Cheddar,Unknown,Plastik,Chiller,1,96.0,2.0,12.0,Fresh
Soda Jeruk,Produk Minuman,Kaleng,Outside,1,329.0,1.0,0.0,Expired
Kornet Sapi,Produk Kaleng,Kaleng,Unknown,0,189.0,0.0,189.0,Fresh
Sereal Cornflakes,Produk Kering,Karton,Outside,0,354.0,0.0,250.0,Fresh
Yogurt Greek,Produk Olahan Susu,Plastik,Chiller,1,21.0,7.0,-2.0,Expired
Sosis Frankfurter,Produk Protein,Plastik,Chiller,0,33.0,0.0,33.0,Fresh
Cola Zero Sugar,Produk Minuman,Kaleng,Outside,1,59.0,2.0,-1.0,Expired
Sereal Coklat,Produk Kering,Karton,Outside,0,171.0,0.0,171.0,Fresh
Keju Mozzarella,Produk Olahan Susu,Plastik,Chiller,1,11.0,11.0,-4.0,Expired
Susu Uht Full Cream,Produk Olahan Susu,Karton,Chiller,0,256.0,0.0,250.0,Fresh
Sosis Ikan,Produk Protein,Plastik,Chiller,0,29.0,0.0,29.0,Fresh
Nanas Kaleng,Produk Kaleng,Kaleng,Outside,0,249.0,0.0,249.0,Fresh
Nugget Ayam,Produk Protein,Plastik,Freezer,1,154.0,3.0,0.0,Expired
Minuman Energi,Produk Minuman,Kaleng,Outside,0,291.0,0.0,250.0,Fresh
Sarden Minyak Zaitun,Produk Kaleng,Kaleng,Outside,0,337.0,0.0,250.0,Fresh
Teh Kotak Jasmine,Produk Minuman,Karton,Outside,0,352.0,0.0,250.0,Fresh
Sosis Sapi,Produk Protein,Plastik,Chiller,0,36.0,0.0,36.0,Fresh
Jus Jambu,Produk Minuman,Karton,Chiller,0,159.0,0.0,159.0,Fresh
Keju Parmesan,Produk Olahan Susu,Plastik,Chiller,1,231.0,4.0,26.0,Fresh
Biskuit Wafer,Produk Kering,Plastik,Outside,0,159.0,0.0,159.0,Fresh
Minuman Energi,Produk Minuman,Kaleng,Outside,1,2.0,1.0,0.0,Expired
Susu Almond,Olahan Susu,Karton,Unknown,0,179.0,0.0,179.0,Fresh
Biskuit Wafer,Unknown,Plastik,Outside,1,112.0,10.0,-5.0,Expired
Yogurt Kefir,Produk Olahan Susu,Botol Kaca,Chiller,0,4.0,0.0,4.0,hampir
Susu Bubuk Full Cream,Produk Olahan Susu,Unknown,Outside,0,319.0,0.0,250.0,Fresh
Jagung Manis Kaleng,Produk Kaleng,Kaleng,Chiller,1,238.0,8.0,-5.0,Expired
Biskuit Wafer,Produk Kering,Plastik,Outside,1,33.0,1.0,4.0,Soon
Leci Dalam Sirup,Produk Kaleng,Kaleng,Outside,0,171.0,0.0,171.0,Fresh
Susu Uht Low Fat,Produk Olahan Susu,Karton,Unknown,0,15.0,1.0,4.0,Soon
Sereal Cornflakes,Produk Kering,Karton,Outside,1,189.0,12.0,10.0,Fresh
Teh Lemon,Produk Minuman,Karton,Outside,0,91.0,0.0,250.0,Fresh
Sosis Bebek,Produk Protein,Plastik,Chiller,0,85.0,0.0,85.0,Fresh
Yogurt Blueberry,Produk Olahan Susu,Plastik,Chiller,1,4.0,8.0,-5.0,Expired
Sosis Sapi,Produk Protein,Plastik,Chiller,1,42.0,3.0,2.0,Soon
Teh Lemon,Produk Minuman,Karton,Outside,0,13.0,0.0,13.0,Fresh
Jus Nanas,Produk Minuman,Unknown,Unknown,0,121.0,0.0,121.0,Fresh
Keju Cream Cheese,Produk Olahan Susu,Karton,Chiller,0,21.0,0.0,21.0,Fresh
Susu Kedelai,Produk Olahan Susu,Karton,Chiller,1,69.0,9.0,-4.0,Expired
Ikan Salmon,Produk Kaleng,Kaleng,Outside,0,197.0,0.0,197.0,Fresh
Mie Instan Soto,Produk Kering,Plastik,Outside,0,248.0,0.0,248.0,Fresh
Susu Evaporasi,Produk Olahan Susu,Kaleng,Chiller,1,394.0,10.0,-3.0,Expired
Yogurt Plain,Produk Olahan Susu,Plastik,Chiller,1,15.0,5.0,0.0,Expired
Susu Uht Coklat,Produk Olahan Susu,Karton,Chiller,0,13.0,0.0,13.0,Fresh
Susu Bubuk Full Cream,Produk Olahan Susu,Karton,Outside,0,500.0,12.0,12.0,Fresh
Biskuit Marie,Produk Kering,Plastik,Outside,1,69.0,3.0,4.0,Soon
Yogurt Minum Probiotik,Produk Olahan Susu,Botol Kaca,Chiller,1,16.0,3.0,0.0,Expired
Air Mineral,Produk Minuman,Plastik,Outside,1,297.0,3.0,-2.0,Expired
Jus Nanas,Produk Minuman,Karton,Chiller,0,24.0,0.0,24.0,Fresh
Keju Cheddar,Produk Olahan Susu,Plastik,Chiller,0,19.0,0.0,19.0,Fresh
Susu Bubuk Bayi,Produk Olahan Susu,Karton,Outside,1,476.0,12.0,1.0,Soon
Susu Uht Low Fat,Produk Olahan Susu,Karton,Chiller,0,19.0,0.0,19.0,Fresh
Minuman Isotonik,Produk Minuman,Plastik,Outside,1,119.0,1.0,0.0,Expired
Sarden Minyak Zaitun,Produk Kaleng,Kaleng,Unknown,1,159.0,4.0,-2.0,Expired
Jus Jeruk,Produk Minuman,Karton,Chiller,1,135.0,8.0,-3.0,Expired
Keju Cream Cheese,Olahan Susu,Karton,Chiller,1,36.0,12.0,-5.0,Expired
Jus Jeruk,Produk Minuman,Karton,Chiller,1,62.0,6.0,-1.0,Expired
Susu Bubuk Full Cream,Produk Olahan Susu,Karton,Outside,1,233.0,6.0,24.0,Fresh
Sosis Frozen,Produk Protein,Plastik,Freezer,0,111.0,0.0,111.0,Fresh
Mie Instan Soto,Unknown,Plastik,Outside,0,212.0,0.0,212.0,Fresh
Sereal Granola,Produk Kering,Karton,Outside,0,210.0,0.0,210.0,Fresh
Biskuit Sandwich,Unknown,Plastik,Outside,1,114.0,5.0,0.0,Expired
Susu Bubuk Bayi,Produk Olahan Susu,Karton,Outside,0,354.0,0.0,250.0,Fresh
Susu Bubuk Coklat,Produk Olahan Susu,Karton,Outside,1,30.0,12.0,18.0,Fresh
Susu Uht Vanila,Produk Olahan Susu,Karton,Chiller,0,500.0,0.0,95.0,Fresh
Susu Kental Manis Putih,Produk Olahan Susu,Kaleng,Chiller,1,166.0,7.0,7.0,Soon
Minuman Energi,Produk Minuman,Kaleng,Outside,0,305.0,0.0,250.0,Fresh
Teh Kotak Hijau,Produk Minuman,Karton,Outside,0,47.0,0.0,47.0,Fresh
Mie Instan Goreng,Produk Kering,Plastik,Outside,1,99.0,1.0,-1.0,Expired
Mie Instan Ayam,Produk Kering,Plastik,Outside,1,199.0,2.0,-2.0,Expired
Nugget Udang,Protin,Plastik,Freezer,0,7.0,0.0,7.0,Soon
Susu Bubuk Skim,Produk Olahan Susu,Karton,Outside,1,380.0,12.0,-5.0,Expired
Nugget Ikan,Produk Protein,Plastik,Unknown,1,153.0,2.0,1.0,Soon
Yogurt Plain,Produk Olahan Susu,Plastik,Chiller,1,15.0,3.0,2.0,Soon
Susu Uht Vanila,Produk Olahan Susu,Karton,Chiller,0,156.0,0.0,156.0,Fresh
Soda Lemon,Produk Minuman,Kaleng,Outside,1,138.0,6.0,-5.0,Expired
Biskuit Oatmeal,Produk Kering,Plastik,Outside,0,17.0,0.0,17.0,Fresh
Sereal Muesli,Unknown,Karton,Outside,1,78.0,12.0,-3.0,Expired
Minuman Isotonik,Produk Minuman,Plastik,Outside,1,37.0,5.0,-4.0,Expired
Susu Kental Manis Coklat,Produk Olahan Susu,Kaleng,Chiller,1,408.0,11.0,3.0,Soon
Biskuit Digestive,Produk Kering,Plastik,Outside,1,137.0,1.0,13.0,Fresh
Jus Sirsak,Produk Minuman,Karton,Unknown,0,114.0,0.0,114.0,Fresh
Yogurt Minum Probiotik,Produk Olahan Susu,Kaca,Chiller,0,17.0,0.0,17.0,Fresh
Biskuit Sandwich,Produk Kering,Plastik,Outside,0,48.0,0.0,48.0,Fresh
Yogurt Blueberry,Produk Olahan Susu,Plastik,Chiller,0,26.0,0.0,26.0,Fresh
Leci Dalam Sirup,Produk Kaleng,Kaleng,Outside,1,463.0,8.0,-5.0,Expired
Keju Edam,Produk Olahan Susu,Plastik,Chiller,1,3.0,12.0,3.0,Soon
Biskuit Sandwich,Produk Kering,Plastik,Outside,0,137.0,0.0,137.0,Fresh
Sosis Ayam,Produk Protein,Plastik,Chiller,1,41.0,7.0,-2.0,Expired
Biskuit Crackers,Produk Kering,Plastik,Outside,0,71.0,0.0,71.0,Fresh
Biskuit Wafer,Produk Kering,Plastik,Outside,1,130.0,1.0,4.0,hampir
Keju Cheddar,Produk Olahan Susu,Plastik,Chiller,0,2.0,0.0,2.0,Soon
Ikan Makerel,Unknown,Kaleng,Outside,1,500.0,1.0,1.0,Soon
Susu Kental Manis Putih,Produk Olahan Susu,Kaleng,Chiller,1,221.0,5.0,9.0,Fresh
Susu Bubuk Coklat,Produk Olahan Susu,Karton,Unknown,0,130.0,0.0,130.0,Fresh
Susu Bubuk Bayi,Produk Olahan Susu,Karton,Outside,1,500.0,12.0,17.0,Fresh
Teh Tarik,Produk Minuman,Karton,Chiller,1,171.0,2.0,-1.0,Expired
Jus Jambu,Produk Minuman,Karton,Chiller,1,162.0,7.0,-4.0,Expired
Susu Uht Low Fat,Produk Olahan Susu,Karton,Chiller,0,-10.0,0.0,104.0,Fresh
Air Mineral,Produk Minuman,Plastik,Outside,0,190.0,0.0,190.0,Fresh
Keju Edam,Produk Olahan Susu,Plastik,Chiller,0,69.0,0.0,69.0,Fresh
Mie Instan Ayam,Produk Kering,Plastik,Outside,0,62.0,0.0,62.0,Fresh
Susu Uht Coklat,Unknown,Karton,Unknown,1,108.0,6.0,-5.0,Expired
Nugget Sayuran,Produk Protein,Plastik,Freezer,1,139.0,8.0,-5.0,Expired
Keju Cheddar,Produk Olahan Susu,Plastik,Chiller,0,176.0,0.0,176.0,Fresh
Biskuit Mentega,Produk Kering,Kaleng,Outside,0,337.0,0.0,250.0,Fresh
Jus Mangga,Produk Minuman,Karton,Chiller,0,174.0,0.0,174.0,Fresh
Ikan Salmon,Produk Kaleng,Kaleng,Outside,1,369.0,4.0,-2.0,Expired
Mie Instan Soto,Produk Kering,Plastik,Outside,0,27.0,0.0,27.0,Fresh
Jus Jambu,Produk Minuman,Karton,Chiller,0,-5.0,0.0,97.0,Fresh
Biskuit Sandwich,Produk Kering,Plastik,Outside,1,119.0,3.0,2.0,Soon
Teh Lemon,Unknown,Karton,Outside,1,80.0,4.0,-3.0,Expired
Ikan Tuna,Kaleng,Kaleng,Outside,0,107.0,0.0,107.0,Fresh
Jus Apel,Produk Minuman,Karton,Chiller,1,7.0,3.0,2.0,Segera
Yogurt Kefir,Produk Olahan Susu,Botol Kaca,Chiller,1,11.0,6.0,-3.0,Expired
Nugget Ayam,Unknown,Plastik,Freezer,0,135.0,0.0,135.0,Fresh
Biskuit Oreo,Produk Kering,Plastik,Outside,1,178.0,3.0,4.0,Soon
Nugget Sayuran,Produk Protein,Plastik,Freezer,0,121.0,0.0,121.0,Fresh
Nugget Ikan,Produk Protein,Unknown,Freezer,0,51.0,0.0,51.0,Fresh
Jus Mangga,Produk Minuman,Karton,Chiller,0,71.0,0.0,71.0,Fresh
Yogurt Blueberry,Produk Olahan Susu,Plastik,Chiller,1,10.0,4.0,-1.0,Expired
Mie Instan Soto,Produk Kering,Unknown,Outside,0,73.0,0.0,73.0,Fresh
Sosis Ayam,Unknown,Plastik,Chiller,0,42.0,0.0,42.0,Fresh
Keju Cheddar,Produk Olahan Susu,Plastik,Chiller,1,174.0,12.0,-4.0,Expired
Keju Mozzarella,Produk Olahan Susu,Unknown,Chiller,1,20.0,5.0,2.0,Soon
Biskuit Oreo,Produk Kering,Plastik,Outside,1,134.0,8.0,-1.0,Expired
Susu Uht Vanila,Produk Olahan Susu,Karton,Chiller,1,175.0,3.0,-2.0,Expired
Nugget Ayam,Produk Protein,Plastik,Freezer,0,163.0,0.0,163.0,Fresh
Cola Original,Produk Minuman,Unknown,Outside,1,50.0,1.0,0.0,Expired
Mie Instan Soto,Produk Kering,Plastik,Outside,1,285.0,4.0,-4.0,Expired
Susu Kedelai,Olahan Susu,Karton,Chiller,1,45.0,7.0,-2.0,Expired
Sosis Frozen,Produk Protein,Plastik,Freezer,1,-5.0,3.0,0.0,Expired
Sereal Oat,Produk Kering,Karton,Outside,1,263.0,12.0,17.0,Fresh
Biskuit Digestive,Produk Kering,Plastik,Outside,1,244.0,12.0,-4.0,Expired
Biskuit Wafer,Produk Kering,Plastik,Outside,1,76.0,4.0,1.0,Soon
Susu Bubuk Bayi,Produk Olahan Susu,Karton,Outside,1,500.0,12.0,1.0,Soon
Minuman Isotonik,Produk Minuman,Plastik,Outside,0,66.0,0.0,-50.0,Fresh
Minuman Isotonik,Produk Minuman,Plastik,Outside,0,197.0,0.0,197.0,Fresh
Nugget Sapi,Produk Protein,Plastik,Freezer,0,73.0,0.0,73.0,Fresh
Nugget Tempe,Prod. Protein,Plastik,Freezer,1,60.0,3.0,0.0,Expired
Cola Zero Sugar,Produk Minuman,Kaleng,Outside,0,97.0,0.0,97.0,Fresh
Susu Bubuk Skim,Produk Olahan Susu,Karton,Outside,1,335.0,12.0,3.0,Soon
Yogurt Greek,Produk Olahan Susu,Plastik,Chiller,1,14.0,1.0,4.0,Soon
Nugget Ayam,Protin,Plastik,Freezer,0,147.0,0.0,147.0,Fresh
Jus Jambu,Produk Minuman,Karton,Unknown,1,113.0,7.0,-4.0,Expired
Biskuit Marie,Produk Kering,Plastik,Outside,0,1.0,0.0,1.0,Soon
Kornet Ayam,Produk Kaleng,Kaleng,Unknown,0,500.0,0.0,250.0,Fresh
Sosis Frankfurter,Produk Protein,Plastik,Chiller,1,45.0,1.0,6.0,Soon
Persik Kaleng,Produk Kaleng,Kaleng,Outside,1,500.0,5.0,-2.0,Expired
Susu Uht Stroberi,Produk Olahan Susu,Karton,Chiller,0,223.0,0.0,223.0,Fresh
Yogurt Kefir,Produk Olahan Susu,Botol Kaca,Chiller,0,12.0,8.0,-5.0,Expired
Susu Uht Stroberi,Olahan Susu,Karton,Chiller,1,70.0,4.0,-3.0,Expired
Mangga Kaleng,Produk Kaleng,Unknown,Outside,0,412.0,0.0,250.0,Fresh
Susu Kedelai,Produk Olahan Susu,Karton,Chiller,1,197.0,4.0,1.0,Soon
Soda Jeruk,Produk Minuman,Kaleng,Outside,1,126.0,1.0,0.0,Expired
Teh Lemon,Produk Minuman,Karton,Outside,0,68.0,0.0,68.0,Fresh
Persik Kaleng,Produk Kaleng,Kaleng,Outside,0,124.0,0.0,124.0,Fresh
Susu Bubuk Skim,Produk Olahan Susu,Karton,Outside,0,398.0,0.0,250.0,Fresh
Teh Botol,Produk Minuman,Botol Kaca,Unknown,1,188.0,8.0,-5.0,Expired
Sosis Frankfurter,Produk Protein,Plastik,Chiller,1,27.0,7.0,0.0,Expired
Teh Tarik,Produk Minuman,Karton,Chiller,0,191.0,0.0,191.0,Fresh
Nugget Udang,Produk Protein,Plastik,Freezer,0,97.0,0.0,97.0,Fresh
Nanas Kaleng,Produk Kaleng,Kaleng,Outside,0,338.0,0.0,250.0,Fresh
Sarden Minyak Zaitun,Produk Kaleng,Kaleng,Outside,1,368.0,2.0,0.0,Expired
Susu Pasteurisasi,Produk Olahan Susu,Plastik,Chiller,0,1.0,0.0,1.0,Soon
Susu Bubuk Skim,Produk Olahan Susu,Karton,Outside,0,180.0,0.0,180.0,Fresh
Sereal Granola,Produk Kering,Karton,Outside,1,174.0,12.0,0.0,Expired
Yogurt Blueberry,Produk Olahan Susu,Plastik,Chiller,1,3.0,8.0,-5.0,Expired
Susu Bubuk Bayi,Produk Olahan Susu,Karton,Outside,1,217.0,9.0,21.0,Fresh
Rambutan Kaleng,Produk Kaleng,Kaleng,Outside,0,287.0,0.0,250.0,Fresh
Susu Kental Manis Putih,Produk Olahan Susu,Kaleng,Chiller,1,158.0,6.0,8.0,Fresh
Leci Dalam Sirup,Produk Kaleng,Kaleng,Outside,0,189.0,0.0,189.0,Fresh
Nugget Tempe,Produk Protein,Unknown,Freezer,1,39.0,5.0,-2.0,Expired
Jus Mangga,Produk Minuman,Karton,Chiller,1,50.0,6.0,-5.0,Expired
Sereal Coklat,Produk Kering,Karton,Outside,0,98.0,0.0,98.0,Fresh
Sereal Oat,Produk Kering,Karton,Outside,1,92.0,12.0,14.0,Fresh
Susu Bubuk Coklat,Produk Olahan Susu,Karton,Outside,0,491.0,0.0,250.0,Fresh
Keju Mozzarella,Produk Olahan Susu,Plastik,Chiller,1,39.0,10.0,-3.0,Expired
Yogurt Blueberry,Produk Olahan Susu,Plastik,Chiller,1,-5.0,4.0,-1.0,Expired
Teh Kotak Jasmine,Produk Minuman,Karton,Outside,0,186.0,0.0,186.0,Fresh
Minuman Isotonik,Produk Minuman,Unknown,Outside,1,39.0,5.0,-4.0,Expired
Cola Original,Produk Minuman,Kaleng,Outside,0,226.0,0.0,226.0,Fresh
Keju Edam,Produk Olahan Susu,Plastik,Chiller,0,10.0,0.0,10.0,Fresh
Yogurt Plain,Produk Olahan Susu,Plastik,Chiller,1,500.0,10.0,-5.0,Expired
Sereal Muesli,Produk Kering,Karton,Outside,0,44.0,0.0,44.0,Fresh
Susu Almond,Produk Olahan Susu,Karton,Chiller,0,165.0,0.0,165.0,Fresh
Cola Original,Produk Minuman,Kaleng,Outside,0,35.0,0.0,35.0,Fresh
Jagung Manis Kaleng,Produk Kaleng,Kaleng,Chiller,1,130.0,6.0,-3.0,Expired
Biskuit Crackers,Produk Kering,Plastik,Outside,1,175.0,9.0,-2.0,Expired
Mie Instan Ayam,Produk Kering,Plastik,Outside,1,25.0,3.0,-3.0,Expired
Jus Anggur,Produk Minuman,Kaca,Chiller,1,60.0,5.0,0.0,Expired
Nugget Sayuran,Produk Protein,Plastik,Freezer,0,49.0,0.0,49.0,Fresh
Jus Nanas,Produk Minuman,Karton,Chiller,1,126.0,5.0,0.0,Expired
Sarden Tomat,Produk Kaleng,Unknown,Outside,1,390.0,7.0,-5.0,Expired
Teh Lemon,Unknown,Karton,Outside,1,167.0,1.0,0.0,Expired
Ikan Tuna,Produk Kaleng,Kaleng,Outside,1,245.0,1.0,1.0,Soon
Susu Uht Full Cream,Produk Olahan Susu,Karton,Chiller,0,16.0,0.0,16.0,Fresh
Biskuit Marie,Produk Kering,Plastik,Outside,1,66.0,3.0,4.0,Soon
Nugget Ayam,Produk Protein,Plastik,Freezer,0,500.0,0.0,46.0,Fresh
Cola Original,Produk Minuman,Kaleng,Outside,1,133.0,4.0,-3.0,Expired
Sosis Bebek,Produk Protein,Plastik,Chiller,0,65.0,0.0,65.0,Fresh
Jus Jambu,Produk Minuman,Unknown,Chiller,0,86.0,0.0,86.0,Fresh
Keju Cream Cheese,Produk Olahan Susu,Karton,Chiller,0,26.0,0.0,26.0,Fresh
Susu Bubuk Skim,Produk Olahan Susu,Karton,Outside,0,93.0,0.0,93.0,Fresh
Air Mineral,Unknown,Plastik,Outside,1,131.0,5.0,-4.0,Expired
Susu Kental Manis Coklat,Produk Olahan Susu,Kaleng,Chiller,1,500.0,12.0,-4.0,Expired
Cola Original,Produk Minuman,Kaleng,Outside,1,237.0,6.0,-5.0,Expired
Susu Kedelai,Produk Olahan Susu,Karton,Chiller,1,177.0,2.0,3.0,Soon
Susu Pasteurisasi,Produk Olahan Susu,Plastik,Unknown,0,10.0,0.0,10.0,Fresh
Keju Mozzarella,Produk Olahan Susu,Plastik,Chiller,1,27.0,5.0,2.0,Soon
Minuman Isotonik,Produk Minuman,Plastik,Outside,1,33.0,1.0,0.0,Expired
Sosis Sapi,Produk Protein,Plastik,Chiller,1,15.0,2.0,3.0,Soon
Jus Nanas,Produk Minuman,Karton,Chiller,1,175.0,3.0,2.0,Soon
Jus Jambu,Produk Minuman,Karton,Chiller,0,139.0,0.0,139.0,Fresh
Air Soda,Produk Minuman,Plastik,Outside,0,305.0,0.0,250.0,Fresh
Biskuit Digestive,Produk Kering,Plastik,Outside,0,201.0,0.0,201.0,Fresh
Sarden Tomat,Produk Kaleng,Kaleng,Outside,0,312.0,0.0,250.0,Fresh
Susu Uht Vanila,Produk Olahan Susu,Karton,Chiller,1,125.0,4.0,-3.0,Expired
Susu Uht Full Cream,Produk Olahan Susu,Karton,Chiller,1,240.0,9.0,-2.0,Expired
Susu Uht Stroberi,Produk Olahan Susu,Karton,Chiller,1,40.0,6.0,-5.0,Expired
Biskuit Oreo,Produk Kering,Plastik,Outside,0,79.0,0.0,79.0,Fresh
Keju Cream Cheese,Produk Olahan Susu,Karton,Chiller,0,32.0,0.0,32.0,Fresh
Biskuit Crackers,Produk Kering,Plastik,Outside,0,179.0,0.0,179.0,Fresh
Sosis Ayam,Produk Protein,Plastik,Chiller,0,56.0,0.0,56.0,Fresh
Mie Instan Ayam,Produk Kering,Plastik,Outside,0,344.0,0.0,250.0,Fresh
Keju Cream Cheese,Produk Olahan Susu,Karton,Chiller,0,56.0,0.0,56.0,Fresh
Air Soda,Produk Minuman,Plastik,Outside,0,19.0,0.0,19.0,Fresh
Sereal Oat,Produk Kering,Karton,Outside,1,252.0,10.0,20.0,Fresh
Biskuit Digestive,Produk Kering,Plastik,Outside,0,256.0,0.0,250.0,Fresh
Nugget Sayuran,Produk Protein,Plastik,Freezer,0,54.0,0.0,54.0,Fresh
Keju Cream Cheese,Produk Olahan Susu,Karton,Chiller,0,34.0,0.0,34.0,Fresh
Biskuit Mentega,Unknown,Kaleng,Outside,0,323.0,0.0,250.0,Fresh
Keju Cheddar,Produk Olahan Susu,Plastik,Chiller,1,60.0,3.0,11.0,Fresh
Susu Uht Vanila,Produk Olahan Susu,Karton,Chiller,1,148.0,4.0,-3.0,Expired
Nugget Sapi,Produk Protein,Plastik,Freezer,0,97.0,0.0,97.0,Fresh
Sereal Granola,Produk Kering,Karton,Outside,1,260.0,5.0,25.0,Fresh
Ikan Salmon,Unknown,Kaleng,Outside,0,229.0,0.0,229.0,Fresh
Sosis Bebek,Produk Protein,Plastik,Chiller,0,62.0,0.0,62.0,Fresh
Sereal Cornflakes,Produk Kering,Karton,Outside,0,296.0,0.0,250.0,Fresh
Susu Almond,Produk Olahan Susu,Karton,Unknown,1,8.0,4.0,1.0,Soon
Soda Lemon,Produk Minuman,Kaleng,Outside,0,194.0,0.0,194.0,Fresh
Sosis Bebek,Produk Protein,Plastik,Chiller,0,87.0,0.0,250.0,Fresh
Sereal Cornflakes,Produk Kering,Karton,Outside,1,327.0,12.0,-5.0,Expired
Air Mineral,Produk Minuman,Plastik,Outside,1,377.0,6.0,-5.0,Expired
Cola Original,Produk Minuman,Kaleng,Outside,0,179.0,0.0,179.0,Fresh
Sarden Tomat,Produk Kaleng,Kaleng,Outside,0,475.0,0.0,250.0,Fresh
Mie Instan Ayam,Produk Kering,Plastik,Outside,1,106.0,2.0,-2.0,Expired
Biskuit Digestive,Produk Kering,Plastik,Outside,1,310.0,11.0,3.0,Soon
Susu Kental Manis Coklat,Produk Olahan Susu,Kaleng,Chiller,0,500.0,11.0,3.0,Soon
Yogurt Blueberry,Produk Olahan Susu,Plastik,Chiller,1,15.0,5.0,-2.0,Expired
Keju Edam,Produk Olahan Susu,Plastik,Chiller,1,160.0,8.0,13.0,Fresh
Susu Bubuk Bayi,Produk Olahan Susu,Karton,Outside,0,64.0,0.0,64.0,Fresh
Yogurt Blueberry,Produk Olahan Susu,Plastik,Chiller,1,19.0,1.0,250.0,Soon
Nugget Udang,Prod. Protein,Plastik,Freezer,1,46.0,3.0,0.0,Expired
Susu Almond,Produk Olahan Susu,Kardus,Chiller,1,212.0,1.0,4.0,Soon
Biskuit Sandwich,Produk Kering,Plastik,Outside,1,164.0,5.0,0.0,Expired
Susu Bubuk Skim,Produk Olahan Susu,Karton,Outside,1,500.0,12.0,14.0,Fresh
Biskuit Digestive,Produk Kering,Plastik,Outside,1,195.0,4.0,10.0,Fresh
Susu Kental Manis Coklat,Produk Olahan Susu,Kaleng,Chiller,1,79.0,12.0,-5.0,Expired
Yogurt Mangga,Produk Olahan Susu,Plastik,Chiller,1,15.0,5.0,-2.0,Expired
Teh Botol,Produk Minuman,Botol Kaca,Outside,0,350.0,0.0,250.0,Fresh
Mangga Kaleng,Produk Kaleng,Kaleng,Outside,1,371.0,6.0,-3.0,Expired
Nugget Sapi,Produk Protein,Plastik,Freezer,0,88.0,0.0,88.0,Fresh
Susu Uht Low Fat,Produk Olahan Susu,Karton,Chiller,1,232.0,1.0,4.0,Soon
Sosis Frozen,Produk Protein,Plastik,Unknown,1,89.0,8.0,-5.0,Expired
Cola Original,Produk Minuman,Kaleng,Outside,1,46.0,1.0,0.0,Expired
Nugget Ayam,Produk Protein,Plastik,Freezer,0,5.0,0.0,5.0,Segera
Susu Bubuk Skim,Produk Olahan Susu,Karton,Outside,0,480.0,0.0,250.0,Fresh
Yogurt Stroberi,Produk Olahan Susu,Plastik,Chiller,1,25.0,4.0,-1.0,Expired
Jagung Manis Kaleng,Produk Kaleng,Kaleng,Chiller,0,359.0,0.0,250.0,Fresh
Biskuit Crackers,Produk Kering,Plastik,Outside,1,23.0,2.0,5.0,Soon
Ikan Tuna,Produk Kaleng,Unknown,Outside,0,79.0,0.0,79.0,Fresh
Nugget Udang,Produk Protein,Plastik,Freezer,1,152.0,4.0,-1.0,Expired
Mie Instan Ayam,Produk Kering,Plastik,Outside,1,151.0,4.0,-4.0,Expired
Sarden Cabai,Produk Kaleng,Kaleng,Outside,0,70.0,0.0,70.0,Fresh
Jus Sirsak,Produk Minuman,Karton,Chiller,1,178.0,2.0,1.0,Soon
Ikan Salmon,Produk Kaleng,Kaleng,Outside,0,405.0,5.0,-3.0,Expired
Jus Apel,Produk Minuman,Karton,Chiller,1,49.0,10.0,-5.0,Expired
Teh Kotak Jasmine,Produk Minuman,Karton,Outside,0,316.0,0.0,250.0,Fresh
Cola Original,Produk Minuman,Kaleng,Outside,0,289.0,0.0,250.0,Fresh
Soda Lemon,Produk Minuman,Kaleng,Outside,1,119.0,1.0,0.0,Expired
Rambutan Kaleng,Produk Kaleng,Kaleng,Outside,0,423.0,0.0,250.0,Fresh
Buah Cocktail,Produk Kaleng,Unknown,Outside,1,282.0,5.0,-2.0,Expired
Nugget Ikan,Produk Protein,Plastik,Freezer,1,48.0,7.0,-4.0,Expired
Mie Instan Soto,Produk Kering,Plastik,Unknown,0,212.0,0.0,212.0,Fresh
Sarden Tomat,Produk Kaleng,Kaleng,Outside,1,311.0,4.0,-2.0,Expired
Buah Cocktail,Produk Kaleng,Kaleng,Outside,0,249.0,0.0,249.0,Fresh
Sosis Sapi,Produk Protein,Plastik,Chiller,0,19.0,0.0,19.0,Fresh
Teh Tarik,Produk Minuman,Karton,Chiller,0,94.0,0.0,94.0,Fresh
Nanas Kaleng,Produk Kaleng,Kaleng,Outside,0,450.0,0.0,250.0,Fresh
Buah Cocktail,Produk Kaleng,Kaleng,Outside,1,311.0,6.0,-3.0,Expired
Susu Uht Full Cream,Produk Olahan Susu,Karton,Chiller,0,217.0,0.0,217.0,Fresh
Susu Kental Manis Putih,Produk Olahan Susu,Kaleng,Chiller,1,500.0,10.0,4.0,Hampir
Kornet Ayam,Produk Kaleng,Kaleng,Outside,0,472.0,8.0,-5.0,Expired
